,Unnamed: 0.1,subject,object,new_relation
4641796,450,capsid protein,antibody,gene_gene
4641830,484,capsid protein,antibody,gene_gene
4641865,519,capsid protein,cell surface,gene_gene
4641933,587,protein vi,detected,gene_treat_procedure
4642269,923,ad mutant ad2ts1,endosomal membrane,gene_gene
4642272,926,ad mutant ad2ts1,membrane,gene_gene
4642345,999,ppxy motif,protein vi,gene_gene
4642430,1084,protein vi,protein,gene_gene
4642630,1284,ppxy motif,protein vi,gene_gene
4642635,1289,ligases,cytoplasm,gene_gene
4642655,1309,ligases,protein vi,gene_gene
4642663,1317,wwp1,plasma membrane,gene_gene
4642664,1318,wwp1,protein vi,gene_gene
4642939,1593,viral particle,mtoc,gene_gene
4642954,1608,capsid protein,ppxy,gene_gene
4642958,1612,capsid protein,ppxy,gene_gene
4642975,1629,particle,mtoc,gene_gene
4643021,1675,ppxy motif,protein vi,gene_gene
4643022,1676,ppxy motif,protein vi,gene_gene
4643142,1796,ppxy,protein vi,gene_gene
4643149,1803,cytosol,protein vi,gene_gene
4643279,1933,virus,delivery,disease_treat_procedure
4643510,2164,antibody,detected,gene_treat_procedure
4643715,187,end,end,gene_gene
4643717,189,end,end,gene_gene
4643719,191,end,end,gene_gene
4644434,906,stimulation,rubella virus,treat_procedure_disease
4644771,1243,oas1 gene,ld,gene_disease
4645060,1532,wnv infection,human,disease_species
4645081,1553,infection,type 1 diabetes,disease_disease
4645083,1555,viral infection,type 1 diabetes,disease_disease
4645540,2012,mask,vaccination,gene_treat_procedure
4645713,145,disease,viral,disease_disease
4645714,146,disease,illness,disease_symptom
4645715,147,disease,viral illness,disease_disease
4646659,1091,influenza,protein,disease_gene
4646677,1109,influenza,protein,disease_gene
4646678,1110,ns1 protein,protein,gene_gene
4646945,1377,amino acid,udorn ns1 protein,drug_gene
4646953,1385,amino acid,udorn ns1 protein,drug_gene
4646956,1388,ns1,nucleolus,gene_gene
4646964,1396,ns1,nucleolus,gene_gene
4647020,1452,amino acid,amino acid,drug_drug
4647033,1465,presence,enterocytes,treat_procedure_gene
4647052,1484,antibody,antibody,gene_gene
4647073,1505,anti-ns1 antibody,antibody,gene_gene
4647398,1830,critical,isolation,disease_treat_procedure
4647399,1831,critical,isolation,disease_treat_procedure
4647979,324,sars,emerging infectious disease,disease_disease
4647988,333,sars,infectious disease,disease_disease
4647994,339,sars,disease,disease_disease
4648004,349,virus,human,disease_species
4648008,353,virus,human,disease_species
4648012,357,mpro,sars cov protein,gene_gene
4648700,1045,presence,change,treat_procedure_treat_procedure
4649082,65,swine flu,h1n1 virus,disease_disease
4649382,365,npis,npis,gene_gene
4649601,584,u,npis,disease_gene
4650083,85,infection,influenza,disease_disease
4650093,95,infection,human,disease_species
4650135,137,infection,human,disease_species
4650169,171,disease,virus,disease_disease
4650525,527,antibody,virus,gene_disease
4650528,530,antibody,virus,gene_disease
4650564,566,presence,h5 ha,treat_procedure_gene
4650586,588,inflammation,avian influenza,disease_disease
4650669,671,infection,influenza,disease_disease
4651569,1571,influenza pandemic,end,disease_gene
4652613,681,sars cov infection,acute respiratory distress syndrome,disease_disease
4652621,689,sars cov infection,acute respiratory distress syndrome,disease_disease
4652695,763,sars cov infection,distress syndrome,disease_disease
4652707,775,sars cov infection,distress syndrome,disease_disease
4652727,795,sars cov infection,respiratory distress syndrome,disease_disease
4652736,804,sars cov infection,respiratory distress syndrome,disease_disease
4652837,905,sars cov,myd88,disease_gene
4653427,1495,fibrosis,splenic lesion,disease_disease
4653539,1607,stat1,inflammatory,gene_disease
4653658,1726,pattern,il6,gene_gene
4653662,1730,induction,pattern,treat_procedure_gene
4653670,1738,induction,pattern,treat_procedure_gene
4653740,1808,il18,expression,gene_treat_procedure
4653744,1812,il18,expression,gene_treat_procedure
4653777,1845,il18,expression,gene_treat_procedure
4653799,1867,virus,mouse,disease_species
4653820,1888,virus,mouse,disease_species
4653882,1950,i,ifnar1,drug_gene
4654038,2106,stat1,nucleus,gene_gene
4654210,2278,stat1,end stage lung disease,gene_disease
4654225,2293,i,mouse,drug_species
4654980,731,pandemic influenza stress vaccine,h1n1 influenza pandemic,disease_disease
4655014,765,pandemic influenza stress vaccine,h1n1 influenza pandemic,disease_disease
4655666,173,tap,intervention,drug_treat_procedure
4656105,612,swine flu a,2009,disease_disease
4656106,613,2009,h1n1,disease_disease
4656112,619,swine flu a,2009,disease_disease
4656545,1052,m membrane glycoprotein,er,gene_disease
4656550,1057,m membrane glycoprotein,polysomes,gene_gene
4656553,1060,m,er,disease_disease
4656563,1070,e,er,disease_disease
4656957,1464,m,detected,disease_treat_procedure
4657136,1643,m protein,35,gene_drug
4657252,2,n,nrnase,disease_gene
4657434,184,nand,membrane,gene_gene
4657443,193,nand,membrane,gene_gene
4657543,293,dsred,impact,gene_gene
4657557,307,nefgp,impact,gene_gene
4658154,904,2,illness,drug_symptom
4658155,905,2,systemic illness,drug_disease
4658156,906,2,febrile illness,drug_disease
4658187,937,malaria,patient,disease_species
4658198,948,malaria,patient,disease_species
4658201,951,malaria,patient,disease_species
4658207,957,malaria,patient,disease_species
4658215,965,malaria,patient,disease_species
4658220,970,malaria,patient,disease_species
4658316,1066,dermatologic condition,health problem,disease_disease
4658330,1080,dermatologic condition,health problem,disease_disease
4659325,2075,n,infectious,drug_disease
4659766,2516,r,small,disease_gene
4659897,113,sars,hong kong,disease_gene
4659903,119,sars epidemic,hong kong,disease_gene
4660732,948,bat,bolus,gene_treat_procedure
4660890,1106,nipah virus,encephalitis,disease_disease
4660896,1112,nipah virus,lethal encephalitis,disease_disease
4660899,1115,nipah virus,lethal encephalitis,disease_disease
4660900,1116,nipah virus,human,disease_species
4660902,1118,nipah virus,encephalitis,disease_disease
4661025,1241,gene,spike glycoprotein,gene_gene
4661747,1963,sars cov,respiratory tract disease,disease_disease
4661748,1964,sars cov,lower respiratory tract disease,disease_disease
4661799,2015,he,light,disease_gene
4661890,2106,virus,specie,disease_species
4662048,2264,n,colony,drug_gene
4662315,201,cov nsps,rtc,gene_drug
4662442,328,nsp16,gpppac5,gene_gene
4662469,355,nsp16,nsp10,gene_gene
4662613,499,t7 promoter,a,gene_disease
4662621,507,t7 promoter,a,gene_disease
4662649,535,rna,presence,disease_treat_procedure
4662683,569,subunit,multifunctional,gene_gene
4662795,681,protein,lower,gene_disease
4662831,717,nsp10,nsp16,gene_gene
4662835,721,nsp10,nsp16,gene_gene
4662934,820,sinefungin,vv,drug_disease
4663217,1103,d12,vv,gene_disease
4663220,1106,d12,vv,gene_disease
4663226,1112,presence,nsp10,treat_procedure_gene
4663227,1113,presence,nsp10,treat_procedure_gene
4663612,1498,nsp10,cloned,gene_gene
4663621,1507,sars cov nsp10,protein,gene_gene
4663622,1508,nsp16,t7 promoter,gene_gene
4663626,1512,sars cov nsp10,fusion,gene_gene
4663629,1515,nsp16,protein,gene_gene
4663631,1517,sars cov nsp10,tag,gene_gene
4663693,1579,nsp14 protein,fusion,gene_gene
4663750,1636,nucleotide,g,drug_drug
4663760,1646,rna,presence,disease_treat_procedure
4663895,1781,chikv,arthropod borne virus,disease_disease
4663897,1783,chikv,virus,disease_disease
4663900,1786,chikv,aedes aegypti,disease_species
4663901,1787,chikv,aedes aegypti,disease_species
4663911,1797,chikv infection,joint pain,disease_symptom
4663913,1799,chikv infection,pain,disease_disease
4664148,47,chikf,infection,disease_disease
4664451,350,chloroquine,viral,drug_disease
4664459,358,chloroquine,viral,drug_disease
4664791,690,immunoglobulin e leader sequence,mouse,gene_species
4665047,946,severe acute respiratory syndrome,epidemic,disease_disease
4665066,965,respiratory syndrome,epidemic,disease_disease
4665071,970,syndrome,epidemic,disease_disease
4665078,977,acute respiratory syndrome,epidemic,disease_disease
4666196,2095,b19,genome,gene_gene
4666198,2097,b19,genome,gene_gene
4666498,88,hemoglobin,severe anemia,gene_disease
4666499,89,viremia,igm,disease_gene
4666502,92,viremia,specific igm,disease_gene
4666528,118,expression,presence,treat_procedure_treat_procedure
4666530,120,expression,presence,treat_procedure_treat_procedure
4666768,358,anemia,malaria,disease_disease
4666770,360,severe anemia,child,disease_species
4666771,361,severe anemia,child,disease_species
4666780,370,severe anemia,malaria,disease_disease
4666782,372,anemia,malaria,disease_disease
4666791,381,anemia,child,disease_species
4666792,382,anemia,child,disease_species
4666795,385,severe anemia,malaria,disease_disease
4666796,386,anemia,malaria,disease_disease
4666800,390,severe anemia,child,disease_species
4666803,393,severe anemia,malaria,disease_disease
4666804,394,anemia,malaria,disease_disease
4666808,398,severe anemia,malaria,disease_disease
4666815,405,anemia,child,disease_species
4666818,408,anemia,child,disease_species
4666822,412,anemia,malaria,disease_disease
4666825,415,severe anemia,child,disease_species
4667834,1424,virus,ifn,disease_gene
4667968,1558,induction,rna,treat_procedure_disease
4668173,1763,mda5,dsrna,gene_gene
4668210,1800,i,ifnar,drug_gene
4668218,1808,ifn,stimulation,gene_treat_procedure
4668241,1831,receptor,detection,gene_treat_procedure
4668245,1835,receptor,detection,gene_treat_procedure
4668505,2095,sendai virus,ifn,disease_gene
4668509,2099,sendai virus,ifn,disease_gene
4668514,2104,sendai virus,virus,disease_disease
4668521,2111,sendai virus,virus,disease_disease
4668524,2114,sendai virus,ifn,disease_gene
4668583,2173,sev c protein,rig,gene_gene
4668687,2277,rna,measles virus polymerase,disease_gene
4668825,2415,induction,monophosphate,treat_procedure_drug
4668841,3,i,rig,drug_gene
4668842,4,i,rig,drug_gene
4668847,9,i,rig,drug_gene
4668850,12,i,mda5,drug_gene
4668856,18,i,mda5,drug_gene
4668859,21,rna,vsv,disease_disease
4668892,54,utr,ifn,disease_gene
4668956,118,i,rig,drug_gene
4668977,139,i,rna virus infection,drug_disease
4668980,142,i,infection,drug_disease
4668992,154,i,rna virus infection,drug_disease
4669035,197,i,induction,drug_treat_procedure
4669036,198,i,ifn,drug_gene
4669060,222,card,mavs,gene_gene
4669063,225,card,mavs,gene_gene
4669138,300,groove,rd,gene_gene
4669139,301,groove,rd,gene_gene
4669224,386,helicase domain,presence,gene_treat_procedure
4669236,398,rd,helicase domain,gene_gene
4669239,401,helicase,dsrna,gene_gene
4669240,402,i,helicases,drug_gene
4669267,429,i,helicases,drug_gene
4669400,562,i,rig,drug_gene
4669453,615,i,influenza,drug_disease
4669502,664,cyld,rig,gene_gene
4669504,666,cyld,polyubiquitin chain,gene_gene
4669571,733,i,presence,drug_treat_procedure
4669577,739,i,sirna,drug_gene
4669685,847,sendai virus,rig,disease_gene
4669729,891,rd,rds,gene_gene
4669730,892,rd,all,gene_gene
4669731,893,rd,all,gene_gene
4669732,894,rd,all,gene_gene
4669735,897,rd,rds,gene_gene
4669738,900,rd,all,gene_gene
4669740,902,rd,all,gene_gene
4669741,903,rd,rds,gene_gene
4669742,904,rd,rds,gene_gene
4669747,909,rd,rds,gene_gene
4669757,919,lgp2,dsrna,gene_gene
4669760,922,lgp2,dsrna,gene_gene
4669785,947,i,rlr family,drug_gene
4669794,956,i,rlr family,drug_gene
4669860,1022,rd,2009,gene_disease
4669871,1033,i,rig,drug_gene
4669873,1035,finding,lgp2,symptom_gene
4669875,1037,lgp2,rig,gene_gene
4669876,1038,finding,lgp2,symptom_gene
4669903,1065,lgp2,mda5,gene_gene
4669960,1122,infection,rig,disease_gene
4669985,1147,poly,presence,drug_treat_procedure
4670041,1203,infection,emcv,disease_disease
4670368,181,virus,people,disease_species
4670369,182,pandemic,epidemic,disease_disease
4670371,184,pandemic,virus,disease_disease
4670628,441,virus,tamiflu,disease_drug
4670632,445,virus,tamiflu,disease_drug
4670708,521,hiv,disease,disease_disease
4670720,533,influenza,virus,disease_disease
4670976,789,virus,people,disease_species
4670977,790,pandemic,epidemic,disease_disease
4670981,794,pandemic,virus,disease_disease
4671030,843,medical condition,condition,disease_disease
4671352,236,infection,end,disease_gene
4671580,464,illness,illness,disease_disease
4671777,661,hbov,detected,disease_treat_procedure
4671827,711,illness,hbov,disease_disease
4671952,836,hbov,virus,disease_disease
4671990,874,detection,respiratory virus,treat_procedure_disease
4672003,887,hbov,detected,disease_treat_procedure
4672108,992,hbov,detected,disease_treat_procedure
4672255,1139,hbov,disease,disease_disease
4672676,1560,swine flu,participant,disease_species
4672737,42,i,swine flu,drug_disease
4672877,182,vaccine,community,disease_disease
4672882,187,vaccine,community,disease_disease
4673458,763,epidemic,hong kong,disease_gene
4673595,900,sars epidemic,hong kong,disease_gene
4673599,904,sars epidemic,hong kong,disease_gene
4674037,1342,human bocaviruses,gastrointestinal illness,disease_disease
4674053,1358,human bocaviruses,illness,disease_symptom
4674074,1379,human bocaviruses,virus,disease_disease
4674307,1612,cdna,presence,gene_treat_procedure
4674325,1630,cdna,presence,gene_treat_procedure
4674340,1645,emesis,diarrhea,symptom_disease
4674502,150,disease,hong kong,disease_gene
4674508,156,disease,end,disease_gene
4674525,173,sars,disease,disease_disease
4674553,201,sars,disease caused by virus,disease_disease
4674564,212,sars,disease,disease_disease
4674607,255,sars,disease,disease_disease
4674614,262,sars,disease caused by virus,disease_disease
4674648,296,sars,disease,disease_disease
4674654,302,sars,disease caused by virus,disease_disease
4674658,306,sars,disease caused by virus,disease_disease
4674930,578,virus,infection,disease_disease
4674932,580,virus,waterfowl,disease_disease
4674938,586,virus,waterfowl,disease_disease
4675311,959,virus,infection,disease_disease
4675316,964,virus,infection,disease_disease
4675564,1212,h9n2,specie,disease_species
4675567,1215,human,hong kong,gene_gene
4675655,1303,ss2,pig,disease_species
4675656,1304,ss2,piglet,disease_species
4675658,1306,ss2,piglet,disease_species
4675687,1335,ss2,pig,disease_species
4675716,1364,stss,staphylococcus aureas,disease_species
4675717,1365,stss,staphylococcus aureas,disease_species
4675726,1374,severe infection,streptococcus pyogenes,disease_species
4675730,1378,infection,streptococcus pyogenes,disease_species
4675777,1425,meningitis,stss,disease_disease
4675778,1426,meningitis,stss,disease_disease
4676080,1728,disease,emerging,disease_disease
4676087,1735,disease,viral,disease_disease
4676120,1768,his,disease,gene_disease
4676122,1770,he,person,disease_species
4676127,1775,he,person,disease_species
4676247,1895,sars cov,disease,disease_disease
4676330,1978,virus,paguma larvata,disease_species
4676339,1987,virus,paguma larvata,disease_species
4676374,2022,virus,li,disease_drug
4676381,2029,virus,human,disease_species
4676384,2032,virus,li,disease_drug
