,Unnamed: 0.1,subject,object,new_relation
4974718,707,type,acute infection,gene_disease
4974979,968,bird,induced infection,treat_procedure_disease
4974980,969,bird,infection,treat_procedure_disease
4974984,973,bird,induced infection,treat_procedure_disease
4974996,985,bird,infection,treat_procedure_disease
4975809,172,virus,detected,disease_treat_procedure
4980151,728,application,fusion,treat_procedure_treat_procedure
4980244,821,polypeptide,particle,gene_gene
4980908,9,electroporation,delivery,treat_procedure_treat_procedure
4980911,12,electroporation,delivery,treat_procedure_treat_procedure
4980931,32,electroporation,delivery,treat_procedure_treat_procedure
4980937,38,electroporation,delivery,treat_procedure_treat_procedure
4980938,39,electroporation,delivery,treat_procedure_treat_procedure
4981346,447,protomer,mass,gene_gene
4981998,1099,protomers,protomers,gene_gene
4982096,1197,protomers,protomers,gene_gene
4982258,1359,protomers,protomers,gene_gene
4984092,440,severe acute respiratory syndrome,atypical pneumonia,disease_disease
4984095,443,syndrome,atypical pneumonia,disease_disease
4984103,451,syndrome,pneumonia,disease_disease
4984108,456,severe acute respiratory syndrome,pneumonia,disease_disease
4986480,1152,withdrawal,serum,treat_procedure_gene
4991531,877,protein,immunodeficiency virus,gene_disease
4991576,922,protein,human immunodeficiency virus,gene_disease
4994547,342,influenza,pneumonia,disease_disease
4996845,872,protein,infection,gene_disease
4996852,879,protein,infection,gene_disease
4997198,1225,protein,coronavirus infection,gene_disease
4997224,1251,protein,coronavirus infection,gene_disease
4997992,2019,infection,reduction,disease_treat_procedure
4999344,804,phage,plating,disease_treat_procedure
4999356,816,phage,plating,disease_treat_procedure
5000171,1631,myelin sheath,membrane structure,gene_gene
5002611,687,syndrome,infectious disease,disease_disease
5002619,695,syndrome,disease,disease_disease
5002751,827,syndrome,infectious,disease_disease
5003618,291,macrophage,cell,gene_gene
5003619,292,alveolar macrophage,cell,gene_gene
5003620,293,alveolar macrophage,cell,gene_gene
5003629,302,macrophage,cell,gene_gene
5003634,307,macrophage,antigen presenting cell,gene_gene
5003657,330,alveolar macrophage,antigen presenting cell,gene_gene
5004654,1327,delivery,virus,treat_procedure_disease
5004662,1335,delivery,virus,treat_procedure_disease
5004746,1419,tag,peptide,gene_gene
5004785,1458,protein,cell type,gene_gene
5009976,951,application,noroviruses,treat_procedure_disease
5010879,1854,protein,procedure,gene_treat_procedure
5011854,877,presence,pen,treat_procedure_gene
5012563,1586,image,light,disease_gene
5012573,1596,u,mask,disease_gene
5012577,1600,u,mask,disease_gene
5012603,1626,u,mask,disease_gene
5012616,1639,u,mask,disease_gene
5012682,1705,u,mask,disease_gene
5012686,1709,image,light,disease_gene
5012763,1786,air,end,gene_gene
5013417,299,release,lipid droplet,treat_procedure_gene
5014268,1150,ablation,gene,treat_procedure_gene
5014297,1179,ablation,gene,treat_procedure_gene
5014299,1181,ablation,gene,treat_procedure_gene
5014302,1184,ablation,gene,treat_procedure_gene
5014329,1211,injection,fusion,treat_procedure_treat_procedure
5015687,2569,replacement,reintroduction,treat_procedure_treat_procedure
5017498,1192,ref,discussion,gene_treat_procedure
5019332,345,influenza virus,virus,disease_disease
5019349,362,influenza virus,virus,disease_disease
5021511,2524,nucleic acid,extracted,gene_treat_procedure
5025776,964,infection,change,disease_treat_procedure
5026650,322,dyspnoea,meningoencephalomyelitis,symptom_disease
5026651,323,dyspnoea,pneumonia,symptom_disease
5026652,324,cyanosis,pneumonia,symptom_disease
5026656,328,cyanosis,meningoencephalomyelitis,symptom_disease
5026657,329,toxoplasmosis,disease,disease_disease
5027320,992,congenital infection,abortion,disease_treat_procedure
5027321,993,infection,abortion,disease_treat_procedure
5028787,2459,pain,local anesthetic,symptom_treat_procedure
5030632,1669,detection,serum,treat_procedure_gene
5036915,948,pneumonia,pneumonia,disease_disease
5037477,1510,monolayers,immobilization,drug_treat_procedure
5043806,118,injection,ketosis,treat_procedure_disease
5044737,1049,treatment,fat,treat_procedure_gene
5044746,1058,treatment,fat,treat_procedure_gene
5046522,1464,expression,detected,treat_procedure_treat_procedure
5048670,1883,dry,presence,symptom_treat_procedure
5049052,104,vaccination,presence,treat_procedure_treat_procedure
5049186,238,treatment,chemotherapy,treat_procedure_treat_procedure
5050564,220,arthritis,pneumonia,disease_disease
5050567,223,arthritis,mastitis,disease_disease
5050568,224,arthritis,septicemia,disease_disease
5052257,330,presence,diarrhea,treat_procedure_symptom
5052258,331,presence,diarrhea,treat_procedure_symptom
5054119,2192,typhlitis,diarrhea,disease_symptom
5054133,2206,typhlitis,diarrhea,disease_symptom
5055182,361,influenza,fusion,disease_treat_procedure
5057037,329,oligopeptides,fusion,gene_treat_procedure
5057047,339,oligopeptides,fusion,gene_treat_procedure
5059415,537,destruction,infiltration,treat_procedure_treat_procedure
5060921,392,serum,inclusion,gene_gene
5061738,1209,u,light,disease_gene
5063540,1297,syndrome,pneumonia,disease_disease
5063575,1332,syndrome,atypical pneumonia,disease_disease
5064671,238,septicemia,oral erythromycin,disease_drug
5064738,305,hepatic failure,portal hypertension,disease_disease
5064833,400,hepatic failure,hypertension,disease_disease
5065283,850,cholesterol depletion,u,disease_disease
5065885,1452,cholesterol depletion,cell surface,disease_gene
5065887,1454,cholesterol depletion,expression,disease_treat_procedure
5068033,2014,cough,cyanosis,symptom_symptom
5068034,2015,cough,cyanosis,symptom_symptom
5068035,2016,cough,rhinorrhea,symptom_symptom
5068036,2017,cough,rhinorrhea,symptom_symptom
5068037,2018,cough,diarrhea,symptom_symptom
5068038,2019,cough,wheezing,symptom_symptom
5068039,2020,cough,diarrhea,symptom_symptom
5068040,2021,cough,wheezing,symptom_symptom
5068041,2022,cough,vomiting,symptom_symptom
5068042,2023,cough,vomiting,symptom_symptom
5069667,189,atypical pneumonia,fever,disease_symptom
5070979,1501,brain,choline deficiency,disease_disease
5071874,2396,insertion,membrane,treat_procedure_gene
5077636,489,vaccination,colibacillosis,treat_procedure_disease
5077963,816,protein,endoplasmic reticulum,gene_gene
5081256,2180,clearance,ciliary dyskinesia,treat_procedure_disease
5081269,2193,clearance,dyskinesia,treat_procedure_disease
5081364,2288,step,virus,gene_disease
5082548,911,reduction,reduction,treat_procedure_treat_procedure
5082634,997,u,u,disease_disease
5085159,358,rhinovirus,asthma,disease_disease
5087366,1627,antibody,glycoprotein complex,gene_gene
5090922,1347,syndrome,influenza,disease_disease
5090933,1358,syndrome,avian influenza,disease_disease
5090938,1363,influenza,respiratory disease,disease_disease
5090940,1365,influenza,disease,disease_disease
5090983,1408,coronavirus,disease,disease_disease
5091138,1563,bronchiolitis obliterans,pneumonia,disease_disease
5092615,1237,disease,influenza virus,disease_disease
5092704,1326,inoculation,pneumonia,treat_procedure_disease
5092706,1328,inoculation,encephalitis,treat_procedure_disease
5092937,1559,expression,specie,treat_procedure_species
5093113,1735,lymphopenia,disease,disease_disease
5093667,2289,damage,damage,gene_gene
5094189,2811,infiltration,release,treat_procedure_treat_procedure
5094195,2817,infiltration,release,treat_procedure_treat_procedure
5094196,2818,infiltration,release,treat_procedure_treat_procedure
5094198,2820,infiltration,release,treat_procedure_treat_procedure
5094819,3441,finding,trachea,symptom_disease
5095509,4131,diarrhoea,detection,symptom_treat_procedure
5095796,219,inoculation,encephalitis,treat_procedure_disease
5096654,1077,protein,infection,gene_disease
5100042,981,infection,sore throat,disease_disease
5100051,990,pharyngitis,tonsillectomy,disease_treat_procedure
5100053,992,fungal infection,sore throat,disease_disease
5100059,998,streptococcal pharyngitis,tonsillectomy,disease_treat_procedure
5100151,90,pain,trismus,symptom_disease
5100154,93,drainage,air,symptom_gene
5100157,96,drainage,air,symptom_gene
5100207,146,pain,trismus,symptom_disease
5100572,511,dysphagia,voice change,disease_symptom
5100573,512,dysphagia,odynophagia,disease_symptom
5100592,531,dysphagia,otalgia,disease_symptom
5101303,317,hood,air,gene_gene
5103204,406,infection,dengue virus,disease_disease
5104682,1884,type,endomyocardial fibrosis,gene_disease
5104683,1885,type,endomyocardial fibrosis,gene_disease
5107299,56,nsp1,cloned,gene_gene
5108389,1146,metapneumovirus,detection,disease_treat_procedure
5108390,1147,human metapneumovirus,detection,disease_treat_procedure
5108998,1755,pneumonia,neutrophil,disease_gene
5112749,776,antibody,synthetic peptide,gene_gene
5112759,786,antibody,synthetic peptide,gene_gene
5112766,793,antibody,peptide,gene_gene
5112768,795,antibody,peptide,gene_gene
5113377,181,he,respiratory failure,disease_disease
5113379,183,he,fever,disease_symptom
5113563,367,coronaviruses,cold,disease_disease
5114927,456,coronaviruses,detection,disease_treat_procedure
5115058,587,coronaviruses,detection,disease_treat_procedure
5115060,589,coronaviruses,detection,disease_treat_procedure
5117192,2721,era,urgent,disease_treat_procedure
5118531,1126,quarantine,disease,treat_procedure_disease
5118533,1128,quarantine,communicable disease,treat_procedure_disease
5118549,1144,isolation,removal,treat_procedure_treat_procedure
5118550,1145,quarantine,removal,treat_procedure_treat_procedure
5119118,223,u,change,disease_treat_procedure
5119476,581,u,mask,disease_gene
5119477,582,u,mask,disease_gene
5119489,594,u,mask,disease_gene
5119495,600,u,mask,disease_gene
5119504,609,u,mask,disease_gene
5119612,717,image,light,disease_gene
5119621,726,image,light,disease_gene
5120743,249,n,supplementation,treat_procedure_treat_procedure
5122986,1199,proteinosis,disease,disease_disease
5123024,1237,alveolar proteinosis,lung disease,disease_disease
5123099,1312,sarcoidosis,infection,disease_disease
5123252,1465,lung disease,disease,disease_disease
5123262,1475,proteinosis,lung disease,disease_disease
5123727,1940,infection,human immunodeficiency virus,disease_disease
5126823,1157,cloning,expression,gene_treat_procedure
5126825,1159,cloning,expression,gene_treat_procedure
5126829,1163,cloning,expression,gene_treat_procedure
5127599,149,emerging infectious disease,coronavirus,disease_disease
5127613,163,syndrome,infectious disease,disease_disease
5127618,168,syndrome,disease,disease_disease
5127631,181,disease,coronavirus,disease_disease
5127645,195,infectious disease,coronavirus,disease_disease
5127655,205,syndrome,emerging infectious disease,disease_disease
5128823,1373,virus,cell surface,disease_gene
5128884,1434,virus,dock,disease_gene
5128932,1482,virus,insertion,disease_treat_procedure
5128939,1489,virus,host cell surface,disease_gene
5128954,1504,virus,insertion,disease_treat_procedure
5128961,1511,virus,host cell surface,disease_gene
5129602,290,septicaemia,endocarditis,disease_disease
5129604,292,septicaemia,endocarditis,disease_disease
5129614,302,septicaemia,endocarditis,disease_disease
5130007,695,septicaemia,endocarditis,disease_disease
5130011,699,septicaemia,dermatitis,disease_disease
5130016,704,septicaemia,dermatitis,disease_disease
5130019,707,septicaemia,meningitis,disease_disease
5130028,716,septicaemia,endocarditis,disease_disease
5130029,717,septicaemia,meningitis,disease_disease
5130265,953,syndrome,atypical pneumonia,disease_disease
5130272,960,syndrome,pneumonia,disease_disease
5131695,627,nucleic acid,extracted,gene_treat_procedure
5132582,1514,protein,homology,gene_gene
5132714,1646,band,protein,gene_gene
5133035,298,coronavirus,adenovirus,disease_disease
5133036,299,coronavirus,adenovirus,disease_disease
5134522,835,tracheobronchitis,discharge,disease_symptom
5134529,842,tracheobronchitis,nasal discharge,disease_symptom
5134542,855,tracheobronchitis,discharge,disease_symptom
5134544,857,tracheobronchitis,nasal discharge,disease_symptom
5135594,1907,isolation,empyema,treat_procedure_disease
5137188,1442,hub,set,gene_gene
5137974,714,protein,virus,gene_disease
5138132,872,protein,dialysis,gene_treat_procedure
5138269,95,coronaviruses,arteriviruses,disease_disease
5138873,699,insertion,membrane,treat_procedure_gene
5144061,1237,men,men,gene_gene
5144066,1242,men,men,gene_gene
5148089,1713,presence,air,treat_procedure_gene
5148144,1768,measles,chickenpox,disease_disease
5148173,8,mist,air,gene_gene
5148398,233,impaction,filtration,disease_treat_procedure
5149975,1810,ganglion,ganglion,disease_disease
5149976,1811,ganglion,ganglion,disease_disease
5149977,1812,ganglion,ganglion,disease_disease
5149978,1813,ganglion,ganglion,disease_disease
5150004,1839,ganglion,ganglion,disease_disease
5150005,1840,ganglion,ganglion,disease_disease
5150035,1870,ganglion,ganglion,disease_disease
5150036,1871,ganglion,ganglion,disease_disease
5150048,1883,ganglion,ganglion,disease_disease
5150049,1884,ganglion,ganglion,disease_disease
5154663,1698,intraperitoneal administration,carp,treat_procedure_disease
5154668,1703,administration,carp,treat_procedure_disease
