,Unnamed: 0.1,subject,object,new_relation
25352,25460,uda,sars-cov,transmit
25353,25461,isg20,yfv,be_related_with
25355,25463,infection,demyelination,be_related_with
25356,25464,patient,lower respiratory illness,be_related_with
25358,25466,gene,sars-covs,be_related_with
25360,25468,patient,fatigue,be_related_with
25361,25469,lymphoid depletion,immunosuppression,be_related_with
25363,25471,edema,distress syndrome,be_related_with
25368,25476,patient,mdr a. baumanni bsi,be_related_with
25371,25479,pig,lower,be_related_with
25374,25482,virus,waterfowl,transmit
25375,25483,covid-19,infection,be_related_with
25378,25486,type,shock,be_related_with
25379,25487,hrv infection,lrti,be_related_with
25382,25490,weight loss,mouse,transmit
25383,25491,covid-19,rna virus,be_related_with
25386,25494,anti-cd147,cartilage erosion,be_related_with
25387,25495,influenza,respiratory virus,transmit
25389,25497,hbv,hepatocellular carcinoma,be_related_with
25390,25498,ptbs,hcv,transmit
25392,25500,patient,ards,be_related_with
25394,25502,respiratory failure,hypoxemia,be_related_with
25395,25503,mouse,infection,be_related_with
25398,25506,disease,public health,be_related_with
25400,25508,virus,acute illness,be_related_with
25401,25509,disease,epidemic,be_related_with
25402,25510,upr,infection,be_related_with
25404,25512,patient,dyspnoea,be_related_with
25407,25515,s10,p10,be_in
25410,25518,peritonitis,cat,transmit
25411,25519,type,tuberculosis,be_related_with
25412,25520,hbv,carcinoma,be_related_with
25416,25524,infection,transmissible,be_related_with
25417,25525,isg20,flavivirus,transmit
25418,25526,lithium chloride,bronchitis coronavirus,be_related_with
25419,25527,disease,histoplasmosis,be_related_with
25421,25529,patient,covid-19,transmit
25422,25530,sars,sars-cov,transmit
25424,25532,virus,mouse,transmit
25428,25536,disease,chronic disease,be_related_with
25429,25537,virus,lung damage,be_related_with
25432,25540,respiratory symptom,respiratory virus,transmit
25433,25541,severe acute respiratory syndrome,acute illness,be_related_with
25436,25544,coat,pneumonic lesion,be_related_with
25438,25546,s. aureus,influenza a,transmit
25439,25547,paraformaldehyde,paraffin,be_in
25442,25550,sars-cov infection,ards,be_related_with
25443,25551,m protein,rhabdovirus,be_related_with
25445,25553,polyclonal anti-cd151 antibody,prrsv infection,be_related_with
25446,25554,fusion protein,mouse,transmit
25448,25556,disease,mouse,transmit
25450,25558,antibody,cr,treat
25451,25559,patient,pain,be_related_with
25452,25560,h,a,treat
25453,25561,obesity,h1n1,transmit
25455,25563,asthma,inflammatory,be_related_with
25456,25564,virus,mouse,transmit
25458,25566,infection,neuroinflammation,be_related_with
25459,25567,iron,inflammation,be_related_with
25461,25569,infection,patient,be_in
25465,25573,patient,acute respiratory distress syndrome,be_related_with
25467,25575,coronavirus,rna virus,be_related_with
25468,25576,rage,disease,be_related_with
25469,25577,covid-19,sars-cov,transmit
25474,25582,fever,ebv infection,be_related_with
25475,25583,mab,disease,be_related_with
25476,25584,patient,inflammation,be_related_with
25477,25585,child,h1n1,transmit
25479,25587,syndrome,sars-cov,transmit
25481,25589,respiratory symptom,hypoxia,be_related_with
25484,25592,patient,syndrome,be_related_with
25486,25594,neisseria meningitidis,meningitis,be_related_with
25491,25599,neo cassette,mouse,transmit
25492,25600,disease,sars,transmit
25499,25607,flying fox,disease,be_related_with
25504,25612,disease,disease,be_related_with
25508,25616,patient,aki,be_related_with
25511,25619,s,infection,be_related_with
25512,25620,e. faecium,fluid,be_related_with
25513,25621,type,disease,be_related_with
25514,25622,epidemic,public health,be_related_with
25516,25624,woman,disease,be_related_with
25518,25626,m. hyopneumoniae,pneumonia,be_related_with
25521,25629,covid-19,infection,be_related_with
25523,25631,inflection,influenza,transmit
25531,25639,virus,community,be_related_with
25532,25640,mouse,virus infection,be_related_with
25533,25641,hcovs,respiratory illness,be_related_with
25534,25642,aom,acute inflammation,be_related_with
25536,25644,inflection,hiv,transmit
25537,25645,swollen head syndrome,oedema,be_related_with
25539,25647,arteriviruses,coronavirus,transmit
25543,25651,person,rna virus,be_related_with
25546,25654,neurological disorder,icu,be_related_with
25550,25658,child,kawasaki disease,be_related_with
25551,25659,infection,emerging,be_related_with
25552,25660,inflection,hiv,transmit
25554,25662,tract inflection,wheezing,be_related_with
25555,25663,disease,epidemic disease,be_related_with
25557,25665,hepatitis,hepatitis,transmit
25558,25666,sars-cov infection,pneumonia,be_related_with
25559,25667,ntrypanosoma cruzi,chaga disease,be_related_with
25561,25669,swallowing impairment,aspiration pneumonia,be_related_with
25562,25670,fever,gastrointestinal symptom,be_related_with
25566,25674,cytokine storm,inflammation,be_related_with
25569,25677,t2d,covid-19,transmit
25571,25679,syndrome,respiratory illness,be_related_with
25572,25680,hspgs,major,be_related_with
25573,25681,child,lrtis,be_related_with
25574,25682,amino acid,critical,be_related_with
25575,25683,infectious disease,sars-cov,transmit
25576,25684,stat1,fibrosis,be_related_with
25577,25685,pneumonia,rsv,transmit
25579,25687,patient,coronavirus,transmit
25583,25691,covid-19,coronavirus pneumonia,be_related_with
25584,25692,hcov-nl63,respiratory tract symptom,be_related_with
25585,25693,copd,disorder,be_related_with
25586,25694,sars coronavirus,syndrome,be_related_with
25587,25695,plasma,viraemia,be_related_with
25589,25697,inflection,autoimmunity,be_related_with
25590,25698,cov,severe acute respiratory syndrome,be_related_with
25592,25700,zbcov,coronavirus,transmit
25600,25708,deficiency,di-nucleotide cpg,be_in
25604,25712,virus,mouse,transmit
25605,25713,virus,liver,be_related_with
25610,25718,patient,cmv disease,be_related_with
25612,25720,cdc,sars,transmit
25614,25722,covid-19,cat,transmit
25615,25723,cytokine storm,infection,be_related_with
25616,25724,pneumonia,covid-19,transmit
25618,25726,hypertension,respiratory distress syndrome,be_related_with
25623,25731,hyperglycemia,acidosis,be_related_with
25624,25732,sars coronavirus,sars,transmit
25626,25734,pattern,hrv-c,be_related_with
25627,25735,vzv,pulmonary complication,be_related_with
25628,25736,nsp1 mutant,hepatitis,transmit
25631,25739,sars,pneumonia,be_related_with
25634,25742,aris,child,be_in
25635,25743,cmv,blood,be_related_with
25636,25744,virus,type,be_related_with
25639,25747,prostate cancer,human,be_in
25641,25749,hemorrhagic shock,ali,be_related_with
25642,25750,n,virus,treat
25643,25751,yersinia pestis,plague,be_related_with
25647,25755,child,lrtis,be_related_with
25649,25757,isg20,yfv,be_related_with
25653,25761,cxcl13 mrna,microglia,be_related_with
25656,25764,n3,tgev,transmit
25663,25771,autoimmune disease,human,be_in
25666,25774,distemper virus,encephalitis,be_related_with
25667,25775,disease,sars-cov,transmit
25668,25776,patient,acute infection,be_related_with
25674,25782,dhbv,hbv,be_related_with
25676,25784,ra,lung disease,be_related_with
25677,25785,participant,flu-like symptom,be_related_with
25678,25786,inflection,major,be_related_with
25680,25788,vaccinia virus,skin lesion,be_related_with
25682,25790,demyelination,infection,be_related_with
25683,25791,csf,bacterial,be_related_with
25684,25792,respiratory illness,lower respiratory tract involvement,be_related_with
25685,25793,inflammation,infection,be_related_with
25687,25795,ev-d68,disease,be_related_with
25689,25797,infection,meningoencephalitis,be_related_with
25691,25799,demyelination,infection,be_related_with
25692,25800,mev,emerging,be_related_with
25695,25803,sepsis,icu,be_related_with
25696,25804,zbcov,coronavirus,transmit
25699,25807,n,sars,transmit
25700,25808,mouse,h,transmit
25703,25811,vaccine,infection,be_related_with
25704,25812,chicken,infection,be_related_with
25707,25815,cov infection,mers,transmit
25708,25816,child,respiratory symptom,be_related_with
25709,25817,canine distemper virus,encephalitis,be_related_with
25710,25818,spike protein,coronavirus,transmit
25714,25822,sars-cov n,293t,be_in
25715,25823,woman,nausea,be_related_with
25720,25828,mouse,wnv,be_related_with
25723,25831,coronavirus,respiratory disease,be_related_with
25726,25834,person,influenza-like symptom,be_related_with
25729,25837,child,medical condition,be_related_with
25731,25839,patient,viral infection,be_related_with
25733,25841,child,picu,be_related_with
25734,25842,angiotensin-converting enzyme 2,covid-19,transmit
25735,25843,patient,inflammatory bowel disease,be_related_with
25738,25846,upper respiratory virus,disease,be_related_with
25741,25849,tyr161,feline infectious peritonitis virus,transmit
25743,25851,infection,mouse,transmit
25745,25853,rna,dmv,treat
25746,25854,disease,pneumovirus,be_related_with
25747,25855,pdc,pbl,be_related_with
25748,25856,inflection,public,be_related_with
25751,25859,virus,influenza,transmit
25752,25860,type i ifn,tgev infection,be_related_with
25753,25861,sars-cov infection,alveolar damage,be_related_with
25754,25862,porcine,pseudorabies virus,be_related_with
25758,25866,virus,cough,be_related_with
25759,25867,patient,mers-cov,be_related_with
25762,25870,dog,cerebral infarction,be_related_with
25765,25873,chlamydophila psittaci,pneumonia,be_related_with
25766,25874,ang ii,lung injury,be_related_with
25768,25876,encephalitis,acute,be_related_with
25769,25877,sars-cov,mouse,transmit
25771,25879,mac complex,dystrophic neurites,be_related_with
25772,25880,child,type 1 diabetes,be_related_with
25777,25885,viral,infection,be_related_with
25781,25889,wupyv,respiratory pathogen,be_related_with
25783,25891,patient,severe acute respiratory syndrome,be_related_with
25784,25892,patient,hypoxemia,be_related_with
25790,25898,sars,sars-cov,transmit
25792,25900,erk,mhv-3,be_related_with
25794,25902,infection,disease,be_related_with
25796,25904,vzv,herpes zoster,be_related_with
25799,25907,mouse,disease,be_related_with
25800,25908,asthmatic,viral pneumonia,be_related_with
25802,25910,ra,cytokine storm,be_related_with
25803,25911,respiratory compromise,hypoxia,be_related_with
25804,25912,c5,hepatic fibrosis,be_related_with
25805,25913,inflection,sars crisis,be_related_with
25806,25914,influenza virus,infection,be_related_with
25808,25916,ace2,acute respiratory syndrome,be_related_with
25814,25922,infection,influenza virus,transmit
25815,25923,bovine coronavirus,influenza c virus,be_related_with
25817,25925,virus,community,be_related_with
25818,25926,rhinovirus,lower respiratory tract infection,be_related_with
25819,25927,patient,gastrointestinal bleeding,be_related_with
25820,25928,patient,fever,be_related_with
25822,25930,plague,disease,be_related_with
25823,25931,cachexia,disease,be_related_with
25824,25932,necrotic dermatitis,chronic inflammation,be_related_with
25828,25936,influenza,respiratory infection,be_related_with
25830,25938,np,iav infection,be_related_with
25831,25939,ili,cough,be_related_with
25833,25941,inflection,emerging disease,be_related_with
25837,25945,hcovs,childhood,be_related_with
25839,25947,cd147,ra,be_in
25840,25948,covid-19,acute respiratory syndrome,be_related_with
25841,25949,patient,mala,be_related_with
25843,25951,rna,pmmv,transmit
25844,25952,infection,inflammation,be_related_with
25847,25955,effusion,clinical deterioration,be_related_with
25848,25956,patient,ards,be_related_with
25849,25957,child,arrhythmia,be_related_with
25852,25960,gd,hsv-1,transmit
25856,25964,i,swine flu,transmit
25860,25968,virus,disease,be_related_with
25861,25969,hyperglycemia,infection,be_related_with
25862,25970,patient,bloodstream infection,be_related_with
25863,25971,infection,covid-19,transmit
25864,25972,patient,pe,be_related_with
25865,25973,child,chronic disease,be_related_with
25867,25975,ha,critical,be_related_with
25868,25976,amino acid,critical,be_related_with
25873,25981,infection,demyelination,be_related_with
25878,25986,t2d,covid-19,transmit
25880,25988,hcov-nl63,croup,be_related_with
25882,25990,dermatologic condition,health problem,be_related_with
25884,25992,patient,ipf,be_related_with
25886,25994,yscf,plague,be_related_with
25887,25995,mabs,disease,be_related_with
25888,25996,macaque,virus infection,be_related_with
25889,25997,person,influenza a/h3n2,be_related_with
25892,26000,prrsv,major,be_related_with
25894,26002,feline infectious peritonitis,disease,be_related_with
25895,26003,remdesivir,covid-19 infection,be_related_with
25896,26004,infectious salmon anaemia virus,infectious salmon anaemia,be_related_with
25899,26007,bubonic plague,disease,be_related_with
25901,26009,patient,hypertension,be_related_with
25903,26011,patient,covid-19 infection,be_related_with
25904,26012,respiratory tract disease,sars-cov,transmit
25907,26015,tbk1,sev,treat
25908,26016,disease,sudden death,be_related_with
25909,26017,human,rhesus macaque,transmit
25910,26018,human influenza virus receptor,mouse,transmit
25911,26019,inflection,mhv,transmit
25914,26022,acute respiratory syndrome,cov,transmit
25916,26024,cd11c,human,be_in
25918,26026,prrsv,sars,transmit
25919,26027,virus,adenovirus,transmit
25920,26028,vaccine,mouse,transmit
25922,26030,porcine epidemic diarrhea virus,diarrhea,be_related_with
25923,26031,patient,cmv disease,be_related_with
25924,26032,vomiting,septic shock,be_related_with
25930,26038,tlr2,pneumococcal infection,be_related_with
