object,subject,relation
weak,acid,drug_symptom
stimulation,wound,disease_treat_procedure
stimulation,viral infection,disease_treat_procedure
disease,trypanosomiasis,disease_disease
infection,mix,gene_disease
gamma irradiation,virus,disease_treat_procedure
cell,virus particle,gene_gene
change,ha,disease_treat_procedure
endoplasmic reticulum,viral glycoprotein,gene_gene
host,non,disease_gene
acidification,amantadine,drug_treat_procedure
acidification,rimantadine,drug_treat_procedure
renilla luciferase,na gene,gene_gene
sars,respiratory disease,disease_disease
severe acute respiratory syndrome,respiratory disease,disease_disease
syndrome,respiratory disease,disease_disease
acute respiratory syndrome,respiratory disease,disease_disease
respiratory syndrome,respiratory disease,disease_disease
cysteine protease,isolation,treat_procedure_gene
1h,presence,treat_procedure_drug
augmentation,sirt1,gene_treat_procedure
mouse,rna,disease_species
ribavirin,treatment,treat_procedure_drug
ice,splenocytes,gene_gene
isolation,splenocytes,gene_treat_procedure
cloned,scov n protein,gene_gene
scfvs,scfvs,gene_gene
ph1n1,impact,gene_disease
gene,hla allele,gene_gene
h5n1 infection,pattern,gene_disease
ace,ang ii,gene_drug
brain,hypertension,disease_disease
ace2,hypertension,disease_gene
rat,hypertension,disease_species
hyperglycemic condition,ra,gene_disease
ang ii,change,treat_procedure_gene
ace2,collectrin,gene_gene
sars infection,ace2,gene_disease
ace2,hypoxia,disease_gene
oestrogen,hormone replacement therapy,treat_procedure_drug
inflammatory bowel disease 12,administration,treat_procedure_disease
leukocytosis,leukocytosis,disease_disease
h1n1,influenza,disease_disease
treatment,obesity,disease_treat_procedure
respiratory syncytial virus,coinfection,disease_disease
type i,detection,treat_procedure_gene
coronavirus,presence,treat_procedure_disease
ct,ct,drug_drug
corticosteroid therapy,oseltamivir,drug_treat_procedure
therapy,oseltamivir,drug_treat_procedure
infection,th1,disease_disease
fever,treatment,treat_procedure_disease
depression,treatment,treat_procedure_disease
class,pirnas,gene_gene
protein,nidoviruses,disease_gene
endoribonuclease,sars cov,disease_gene
endoribonuclease,nidoviruses,disease_gene
protein,sars cov,disease_gene
glass,influenza virus,disease_disease
piglet,vaccine,disease_species
tge,vaccine,disease_disease
stomatitis virus,stomatitis,disease_disease
disease,stomatitis,disease_disease
swine,contagious disease,disease_species
vesicular stomatitis virus,stomatitis,disease_disease
swine,stomatitis,disease_species
rna polymerase,nucleocapsid protein,gene_gene
multifunctional,matrix,treat_procedure_gene
protein,matrix,treat_procedure_gene
dynamin,m protein,gene_gene
expression,eif3f,gene_treat_procedure
expression,matrix protein,gene_treat_procedure
influenza virus,steel,drug_disease
hypoxemia,she,gene_disease
h1n1 infection,disorder,disease_disease
patient,radiographic abnormality,disease_species
influenza a,bacterial pneumonia,disease_disease
influenza a,pneumonia,disease_disease
er,mi,disease_disease
land,burning,symptom_gene
niv,infection,disease_disease
virus,reintroduction,treat_procedure_disease
livestock,prevention,treat_procedure_species
influenza,h1n1,disease_disease
endemic disease,disease,disease_disease
emphysema,bronchiectasis,disease_disease
chimpanzee,hiv,disease_species
er,cp,disease_disease
detected,cp,disease_treat_procedure
nucleus,cp,disease_gene
cytoplasm,cp,disease_gene
vacuole,end,gene_gene
cytoplasm,autolysosome,gene_gene
tlr7,ssrna,gene_gene
autophagy,tlrs,gene_gene
autophagosomes,virus,disease_gene
omegasome,particle,gene_gene
gfp,autophagosomes,gene_gene
er,autophagosomes,gene_disease
air,influenza,disease_gene
radiation damage,presence,treat_procedure_disease
emergency procedure,emergency procedure,treat_procedure_treat_procedure
radiation,cancer,disease_treat_procedure
mucositis,respiratory symptom,disease_disease
chikungunya virus,chloroquine,drug_species
virus,chloroquine,drug_disease
tnfα,chloroquine,drug_gene
interferon alpha,chloroquine,drug_gene
ifnβ,chloroquine,drug_gene
ifnα,chloroquine,drug_gene
ifnγ,chloroquine,drug_gene
oral sedation,surgery,treat_procedure_treat_procedure
air,filtration,treat_procedure_gene
wave,reduction,treat_procedure_gene
infection,tlr variant,gene_disease
tlr10,tlr3,gene_gene
immune reconstitution inflammatory syndrome,treatment,treat_procedure_disease
immune reconstitution syndrome,treatment,treat_procedure_disease
dmso,hiv,disease_drug
injury,olfactory dysfunction,disease_disease
injury,dysfunction,disease_disease
ataxia,anosmia,disease_disease
disease,atrophy,disease_disease
disease,dysfunction,disease_disease
disease,hyposmia,symptom_disease
disease,anosmia,disease_disease
specie,wnv,disease_species
headache,west nile fever,disease_disease
virus,multi-organ failure,disease_disease
man,vcjd,disease_species
transmissible,influenza,disease_disease
cattle,bse,disease_species
brain disease,all,gene_disease
feline disease,wnv,disease_disease
neurologic disease,wnv,disease_disease
neurologic disease,fip,disease_disease
spongiform encephalopathy,disease,disease_disease
infection,fiv,disease_disease
disease,fiv,disease_disease
opportunistic infection,fiv,disease_disease
neurologic disease,bd,disease_disease
disease,bd,disease_disease
cat,bd,disease_species
hypersensitivity,expression,treat_procedure_disease
salivation,expression,treat_procedure_disease
meningoencephalomyelitis,bd,disease_disease
neuronophagia,bd,disease_disease
attachment,influenza virus infection,disease_treat_procedure
fusion,ha,disease_gene
critical,sialic acid,drug_disease
critical,acid,drug_disease
release,oseltamivir,drug_treat_procedure
superinfection,influenza virus,disease_disease
cell,viral,disease_gene
cell,viral budding,gene_gene
viral,cell,gene_disease
viral budding,cell,gene_gene
synaptic cleft,viral budding,gene_gene
synaptic cleft,viral,disease_gene
vitamin,mem,drug_drug
zoonosis,presence,treat_procedure_disease
yeast,expression,treat_procedure_species
s. cerevisiae,sars cov protein,gene_species
mem,virus,disease_drug
sg,rna virus,disease_disease
sl3,eef1a,gene_gene
rna,presence,treat_procedure_disease
pv,hnrnp c,gene_disease
viral replication protein,eef1a,gene_gene
mhv,leader,gene_disease
influenza virus,ha,disease_disease
h1n1,ha mutant,gene_disease
h3n2,ha mutant,gene_disease
cytoplasm,tax,gene_gene
nucleus,tax,gene_gene
histone deacetylase 6,tax,gene_gene
virus,wnv,disease_disease
virus,dv,drug_disease
rotavirus diarrhea,immunoglobulin,gene_disease
application,immunoglobulin,gene_treat_procedure
detection,ng,disease_treat_procedure
host cell receptor,e2 protein,gene_gene
cfp,gfp,gene_gene
community,scov,disease_disease
rrl,gene,gene_gene
poly,nsp1,gene_drug
rrl,n protein,gene_gene
presence,vaccinia virus,disease_treat_procedure
wasting,ad,disease_disease
hong kong,sars coronavirus,disease_gene
plant,rhabdoviridae,disease_disease
s1,virus,disease_drug
picornaviridae,mers,disease_disease
cholesterol,membrane microdomains,gene_drug
viral envelope,surface protein,gene_gene
lipid bilayer,surface protein,gene_gene
lipid bilayers,virus,disease_gene
envelope,surface protein,gene_gene
herpesvirus,virus,disease_disease
mhv,murine coronaviruses,disease_disease
chronic disease,coronavirus,disease_disease
receptor complex,hsp90,gene_gene
chronic hepatitis,hcv,disease_disease
mononucleosis,ebv,disease_disease
infectious mononucleosis,ebv,disease_disease
cd46,betaherpesvirus,disease_gene
cholesterol,alphavirus,disease_drug
semliki forest virus,cholesterol,drug_disease
infection,viral fusion,gene_disease
cholesterol,viral fusion,gene_drug
cholesterol,fusion,gene_drug
cell membrane,sphingomyelin,drug_gene
endosomes,bovine papillomavirus,disease_gene
endosomes,papillomavirus,disease_gene
cell surface,m2,gene_gene
disease,ndv,disease_disease
bird disease,ndv,disease_disease
lower respiratory tract disease,rsv,disease_disease
respiratory tract disease,rsv,disease_disease
plasma membrane,gag protein,gene_gene
plasma membrane,nef,gene_gene
cholesterol,cd55,gene_drug
cancer,melanoma,disease_disease
cancer,type,disease_disease
tumor,type,disease_disease
type,hcc,disease_disease
patient,hcc,disease_species
injection,immunotherapy,treat_procedure_treat_procedure
horseshoe bat,ace2 molecule,gene_species
c type lectin,spike glycoprotein,gene_gene
ace2,nl63,gene_gene
cov,scov,disease_disease
c2,c3,drug_drug
crd,mbl,gene_disease
mbl,severe infection,disease_gene
severe infection,presence,treat_procedure_disease
influenza virus,mbl,gene_disease
pattern recognition receptor,mbl,gene_gene
h5n1 virus,finding,symptom_disease
dicer,dsrna,gene_gene
pandemic,avian influenza virus,disease_disease
virus,avian influenza h5n1 virus,disease_disease
virus,influenza h5n1 virus,disease_disease
aquaporin 5,protein,gene_gene
virus,e-predict,gene_disease
low density lipoprotein receptor,poliovirus,disease_gene
ace,enterovirus 71,disease_drug
ace,sars coronavirus,disease_drug
picornavirus,hepatitis a virus,disease_disease
cortex,virus,disease_disease
receptor tyrosine kinase,tyrosine kinase,gene_gene
tubulation,polyomaviruses,disease_treat_procedure
pi3k,mimivirus,disease_gene
virion,virus,disease_gene
egfr,attachment,treat_procedure_gene
virion,macropinocytosis,disease_gene
ddx1,rev,gene_gene
ddx1,ddx1,gene_gene
gag,ddx1,gene_gene
e. coli,rev,gene_species
ddx1,rna,disease_gene
spring,virus,disease_gene
interstitial pneumonia,virus,disease_disease
hypoxemia,dysfunction,disease_disease
influenza pandemic,influenza a virus,disease_disease
spring,influenza a virus,disease_gene
injury,lung injury,disease_disease
acute,virus,disease_disease
seasonal,virus,disease_disease
detected,reduction,treat_procedure_treat_procedure
influenza a,cough,disease_disease
class,virus infection,disease_gene
dog,parvovirus,disease_species
vaccination,virus,disease_treat_procedure
viral coat protein,influenza virus,disease_gene
coat protein,influenza virus,disease_gene
coat protein,infection,disease_gene
specie,gene,gene_species
rna virus,sars,disease_disease
sars,drug,drug_disease
cd4,nef,gene_gene
acute disease,infectious bronchitis,disease_disease
avian virus,ibv,disease_disease
bak,expression,treat_procedure_gene
change,bak,gene_treat_procedure
outer membrane,bak,gene_gene
mitochondrial outer membrane,bak,gene_gene
mitochondrial membrane,bak,gene_gene
membrane,bak,gene_gene
ibv infection,u0126,drug_disease
enhanced,release,treat_procedure_disease
expression,ibv infection,disease_treat_procedure
end,sars cov infection,disease_gene
sars cov,presence,treat_procedure_disease
fusion,s2 domain,gene_gene
s2,ab,gene_gene
ade,infection,disease_disease
sars cov,ade,disease_disease
therapeutic intervention,mabs,gene_treat_procedure
intervention,mabs,gene_treat_procedure
lp,ab,gene_gene
expression,hmabs,gene_treat_procedure
s1 domain,s2 domain,gene_gene
ferret,hepatitis,disease_species
infection,hmabs,gene_disease
cdna,vaccination,treat_procedure_gene
3b,gfp,gene_gene
rig,3b,gene_gene
disease progression,3b,gene_disease
3b,3b,gene_gene
pig,pseudorabies virus,disease_species
detection,procedure,treat_procedure_treat_procedure
np,influenza,disease_disease
pneumonia,lung,disease_disease
pen,pig,gene_gene
detected,ph1n1 infection,disease_treat_procedure
illness,influenza virus infection,disease_symptom
calicivirus,norwalk virus,disease_disease
2009,norovirus infection,disease_disease
viral genome,membrane,gene_gene
viral genome,endosomal membrane,gene_gene
genome,endosomal membrane,gene_gene
genome,membrane,gene_gene
detected,streptavidin,drug_treat_procedure
soaked,membrane,gene_treat_procedure
detected,capsid protein,gene_treat_procedure
acidic,virus,disease_drug
dynamin,clathrin,gene_gene
swine influenza virus,disease,disease_disease
swine influenza virus,acute respiratory disease,disease_disease
swine influenza virus,respiratory disease,disease_disease
swine influenza virus,acute disease,disease_disease
pig,h1n1pdm,gene_species
human,h1n1pdm,gene_species
release,cytochrome c,gene_treat_procedure
infection,erk1,gene_disease
induction,jnk1,gene_treat_procedure
h1n1pdm infection,ccl5,gene_disease
expression,h5n1 viral infection,disease_treat_procedure
expression,h5n1 infection,disease_treat_procedure
card domain,ssrna,gene_gene
autophagosome,ortholog,gene_gene
pe,lc3,gene_disease
vsv,atg8,gene_disease
endosomal tlrs,prrs,gene_gene
tlrs,prrs,gene_gene
nucleic acid,tlrs,gene_gene
acid,tlrs,gene_drug
pamps,autophagy,gene_gene
endosomal tlrs,autophagy,gene_gene
tlrs,autophagy,gene_gene
delivery,autophagy,gene_treat_procedure
autophagy,stimulation,treat_procedure_gene
myd88,stimulation,treat_procedure_gene
beclin 1,tlrs,gene_gene
prrs,induction,treat_procedure_gene
autophagosomes,induction,treat_procedure_gene
pamps,induction,treat_procedure_gene
delivery,induction,treat_procedure_treat_procedure
tmv,autophagy,gene_species
plant,autophagy,gene_disease
beclin 1,virus,disease_gene
beclin 1,nef,gene_gene
autophagy,hrv,disease_gene
hbv,hbv,disease_disease
release,autophagosome,gene_treat_procedure
poliovirus,cell,gene_disease
infection,fcov,disease_disease
systemic disease,fcov,disease_disease
disease,fcov,disease_disease
orf7b,7b protein,gene_gene
feline leukemia virus,infection,disease_disease
cat,no,gene_species
destruction,il,gene_treat_procedure
reovirus 3,measles virus,disease_disease
mumps virus,measles virus,disease_disease
newcastle disease virus,measles virus,disease_disease
therapy,measles virus,disease_treat_procedure
nectin2,nectin1,gene_gene
envelope,fusion protein,gene_gene
mhv,virus,disease_disease
virus,sindbis virus,disease_disease
oncolytic virus,sindbis virus,disease_disease
infection,fabs,gene_disease
virus,car,drug_disease
recombinant virus,car,drug_disease
integrin,car,drug_gene
nucleus,cytoplasm,gene_gene
antibody,s glycoprotein,gene_gene
m protein,small envelope protein e,gene_gene
m protein,envelope protein e,gene_gene
genome,light,gene_gene
dog,enteritis,disease_species
35,infection,disease_drug
homology,s gene,gene_gene
thymus,rna,disease_disease
membrane glycoprotein,coronaviruses,disease_gene
peplomers,s protein,gene_gene
alphacoronavirus 1,canine coronavirus,disease_disease
alphacoronavirus 1,coronavirus,disease_disease
mink,genome,gene_gene
cat,fecv,disease_species
viral s protein,fcovs,disease_gene
s protein,fcovs,disease_gene
expression,n protein,gene_treat_procedure
alphacoronaviruses,apn,disease_disease
cold,human coronavirus,disease_disease
common cold,coronavirus,disease_disease
cold,coronavirus,disease_disease
common cold,human coronavirus,disease_disease
clarithromycin,she,gene_drug
respiratory tract infection,she,gene_disease
upper respiratory tract infection,she,gene_disease
refractory shock,she,gene_disease
shock,she,gene_disease
extubated,septicaemia,disease_treat_procedure
icu,oseltamivir,drug_disease
thrombocytopenia,extubation,treat_procedure_disease
steroid,lupus flare,disease_drug
cip,regimen,treat_procedure_disease
h1n1 infection,refractory shock,disease_disease
patient,pandemic influenza,disease_species
disease,pep,gene_disease
lower,influenza,disease_disease
hbov infection,hbov,disease_disease
detected,headache,disease_treat_procedure
child,hbov,disease_species
fabs,antibody,gene_gene
expression,ifn regulatory factor 3,gene_treat_procedure
pneumonia,croup,disease_disease
papain like protease,croup,disease_gene
plp2,croup,disease_gene
detected,wild type,gene_treat_procedure
