object,subject,relation
viral respiratory disease,respiratory syndrome,disease_disease
viral respiratory disease,syndrome,disease_disease
viral disease,respiratory syndrome,disease_disease
viral disease,acute respiratory syndrome,disease_disease
mechanical ventilation,oxygen therapy,treat_procedure_treat_procedure
lung infection,diabetic,disease_disease
cytokine storm,multiorgan failure,disease_disease
dry,mask,gene_symptom
nt,infection,disease_disease
disease,salmonellosis,disease_disease
woman,rheumatoid arthritis,disease_species
woman,arthritis,disease_species
arthritis,rheumatoid arthritis,disease_disease
damage,inflammation,disease_gene
rheumatoid arthritis,arthritis,disease_disease
treatment,conservative management,treat_procedure_treat_procedure
arthritis,arthritis,disease_disease
rheumatoid arthritis,rheumatoid arthritis,disease_disease
ra,joint destruction,disease_disease
ifa,arthritis,disease_gene
cia,bone destruction,disease_disease
inflammatory demyelinating disease,multiple sclerosis,disease_disease
demyelination,presence,treat_procedure_disease
demyelination,remyelination,disease_disease
damage,remyelination,disease_gene
demyelination,cd4,gene_disease
autoimmunity,eae,disease_disease
injection,mouse,gene_treat_procedure
intraperitoneal injection,mouse,gene_treat_procedure
pfa,tap,gene_drug
red,liquid,treat_procedure_gene
pfa,perfusion,treat_procedure_drug
hyperplasia,arthritis,disease_disease
hyperplasia,rheumatoid arthritis,disease_disease
extended,telomerase,gene_gene
hiv 1,infection,disease_species
virus,hepatitis virus,disease_disease
cell wall,cell membrane,gene_gene
task,treatment protocol,treat_procedure_gene
detected,pedv,disease_treat_procedure
treatment,therapy,treat_procedure_treat_procedure
protein,gp2,gene_gene
ebov,integrins,gene_disease
sgp,ebov,disease_gene
rna virus,ebov,disease_disease
cleaved,gp1,gene_gene
vp30,np,disease_gene
cytoplasm,ebov,disease_gene
l protein,np,disease_gene
step,vp40,gene_gene
step,vp24,drug_gene
human,gene,gene_species
ebov,antibody,gene_disease
base,antibody,gene_gene
ebov,gp1,gene_disease
kz52,gp1,gene_gene
antibody therapy,ebov,disease_treat_procedure
rodent,ebov,disease_species
rodent,marburg virus,disease_species
set,she,gene_gene
creation,act,gene_treat_procedure
thymus,cell,gene_disease
thymus,cellular component,gene_disease
thymus,expression,treat_procedure_disease
lymphocyte,expression,treat_procedure_gene
receptor,interleukin,gene_gene
release,antigen,gene_treat_procedure
iga,iga,gene_gene
induction,immunization,treat_procedure_treat_procedure
vaccination,immunization,treat_procedure_treat_procedure
dotap,cholesterol,drug_drug
lactic acid,plga,drug_drug
administration,plga,drug_treat_procedure
acid,plga,drug_drug
mouse,nasal administration,treat_procedure_species
allergic asthma,administration,treat_procedure_disease
asthma,administration,treat_procedure_disease
asthma,nasal administration,treat_procedure_disease
allergic asthma,nasal administration,treat_procedure_disease
detected,viral,disease_treat_procedure
filtration,fit,symptom_treat_procedure
mask,mask,gene_gene
migraine,migraine,disease_disease
aura,migraine,disease_gene
migraine without aura,migraine,disease_disease
serum,gh,gene_gene
ferritin,infection,disease_gene
treatment,sf,disease_treat_procedure
lung disease,cough,disease_disease
dyspnea on exertion,cough,disease_symptom
chest pain,cough,disease_disease
child,pm,gene_species
woman,dm,disease_species
pm,dm,disease_gene
malignancy,syndrome,disease_disease
dm,syndrome,disease_disease
regression,treatment,treat_procedure_disease
granulomatous disease,sarcoidosis,disease_disease
disease,sarcoidosis,disease_disease
hilar adenopathy,sarcoidosis,disease_disease
adenopathy,sarcoidosis,disease_disease
bilateral hilar adenopathy,sarcoidosis,disease_disease
covid-19,gastrointestinal symptom,disease_disease
covid-19,stroke,disease_disease
aspergillus,infection,disease_disease
infection,dyspnea,disease_disease
patient,fungal infection,disease_species
patient,invasive fungal infection,disease_species
child,tb,disease_species
adenopathy,tb,disease_disease
tb,disease,disease_disease
disease,tuberculoma,disease_disease
abscess,tuberculoma,disease_disease
cerebritis,tuberculoma,disease_disease
weakness,disorder,disease_disease
weakness,autoimmune disorder,disease_disease
enlargement,hyperplasia,disease_treat_procedure
woman,vasculitides,disease_species
pneumonia,acute respiratory distress syndrome,disease_disease
pneumonia,distress syndrome,disease_disease
pneumonia,respiratory distress syndrome,disease_disease
cancer immunotherapy,cr,disease_treat_procedure
immunotherapy,cr,disease_treat_procedure
patient,lung injury,disease_species
past,condition,disease_gene
spinal cord injury,she,gene_disease
people,illness,symptom_species
therapy,reduction,treat_procedure_treat_procedure
treatment,ifitm1,gene_treat_procedure
human,hcv infection,disease_species
polyarthralgias,impact,gene_disease
elevation,splenocytes,gene_treat_procedure
detected,spike,gene_treat_procedure
cytoplasm,rrv,drug_gene
clozapine,treatment,treat_procedure_drug
extended,tie,gene_gene
rat,jhmv,disease_species
disease,jhmv infection,disease_disease
rat,mhv,disease_species
encephalitis,mhv,disease_disease
receptor,ceacam1a protein,gene_gene
inoculation,jhmv,disease_treat_procedure
brain,jhmv,disease_disease
brain,virus,disease_disease
infection,release,treat_procedure_disease
cns,rna,disease_disease
encephalitis,airway disease,disease_disease
child,demyelinating disease,disease_species
encephalitis,sars cov,disease_disease
respiratory failure,damage,gene_disease
respiratory failure,sars cov,disease_disease
demyelination,virus,disease_disease
consumption,disease,disease_disease
consumption,waterborne disease,disease_disease
detected,pepper mild mottle virus,disease_treat_procedure
patient,face,disease_species
surgery,face,disease_treat_procedure
patient,gap,gene_species
depression,isolation,treat_procedure_disease
impact,depression,disease_gene
impact,psychological distress,disease_gene
patient,injection,treat_procedure_species
coronavirus infection,elevation,treat_procedure_disease
inflammation,sars cov,disease_disease
patient,cardiac disease,disease_species
damage,liver damage,disease_gene
myocardial damage,liver damage,disease_disease
bilirubin,disorder,disease_drug
influenza,he,disease_disease
infection,virus particle,gene_disease
dry,air,gene_symptom
high temperature,air,gene_symptom
severe acute respiratory syndrome related coronavirus,infection,disease_disease
coronaviruses,nsp1,gene_disease
hepatitis virus,hnrnp a1,gene_disease
mhv,betacoronavirus,disease_disease
trs,betacoronavirus,disease_disease
hepatitis virus,betacoronavirus,disease_disease
mhv,hnrnp a1,gene_disease
trs,hnrnp a1,gene_disease
murine hepatitis virus,betacoronavirus,disease_species
murine hepatitis virus,hnrnp a1,gene_species
cov,rtc,drug_disease
guidance,rdrp,gene_treat_procedure
delirium,acute stress,symptom_disease
change,race,gene_treat_procedure
carbohydrate,liver,disease_drug
disorder,hepatocytes,gene_disease
liver,hepatocytes,gene_disease
liver,fvii,gene_disease
hepatocytes,fvii,gene_gene
dope,replacement,treat_procedure_drug
pain,flushing,symptom_disease
abdominal pain,flushing,symptom_disease
infection,eif4e,gene_disease
polysomes,eif4e,gene_gene
erk,p38,gene_gene
gapdh,antibody,gene_gene
cap,vpg protein,gene_disease
eif4g,eif4e,gene_gene
flagellin,tlr5,gene_gene
specie,coronaviruses,disease_species
widespread disease,coronaviruses,disease_disease
hypoxic,he,disease_disease
short of breath,fever,disease_symptom
severe acute respiratory syndrome,epidemic,disease_disease
respiratory syndrome,epidemic,disease_disease
acute respiratory syndrome,epidemic,disease_disease
syndrome,epidemic,disease_disease
virus,azithromycin,drug_disease
patient,azithromycin,drug_species
treatment,aim,gene_treat_procedure
azithromycin,aim,gene_drug
treatment,azithromycin,drug_treat_procedure
pneumonia,azithromycin,drug_disease
renal impairment,liver,disease_disease
abdominal pain,headache,disease_disease
pain,headache,disease_disease
nausea,headache,disease_disease
diarrhea,headache,disease_disease
obliteration,infiltration,treat_procedure_treat_procedure
protein,ace2,gene_gene
liver,ace2,gene_disease
expression,sars cov infection,disease_treat_procedure
body,covid-19,disease_gene
woman,uti,disease_species
enterococcus faecalis,uti,disease_species
cyst,he,disease_disease
mesenteric cyst,he,disease_disease
pneumonia,hcp,disease_disease
patient,extracorporeal membrane oxygenation,treat_procedure_species
infectious,severe acute respiratory syndrome coronavirus 2,disease_disease
paclitaxel,chemotherapy,treat_procedure_drug
detection,sars cov infection,disease_treat_procedure
chronic disease,hypertension,disease_disease
chronic pulmonary disease,hypertension,disease_disease
obstructive disease,hypertension,disease_disease
pulmonary disease,hypertension,disease_disease
obstructive pulmonary disease,hypertension,disease_disease
chronic obstructive pulmonary disease,hypertension,disease_disease
atorvastatin,aspirin,drug_drug
patient,oseltamivir,drug_species
oseltamivir,antibiotic therapy,treat_procedure_drug
detection,he,disease_treat_procedure
spasticity,cns lesion,disease_symptom
weakness,cns lesion,disease_disease
cut,antibody,gene_gene
detected,env,gene_treat_procedure
tract infection,infection,disease_disease
respiratory tract infection,infection,disease_disease
viral pneumonia,respiratory syndrome,disease_disease
viral pneumonia,syndrome,disease_disease
coronavirus,viral disease,disease_disease
disease,viral disease,disease_disease
past,type,disease_gene
dipeptidyl peptidase 4,sars cov,disease_gene
oxygen,ards,disease_drug
patient,cytokine release syndrome,disease_species
muscle pain,high fever,disease_symptom
viral spike protein,antibody,gene_gene
community,rna,disease_disease
inflammation,pneumonia,disease_disease
orthomyxoviridae,influenza virus,disease_disease
human influenza virus,influenza virus,disease_species
protein,tlr4,gene_gene
influenza pneumonia,emodin,gene_disease
disease,pertussis,disease_disease
contagious disease,pertussis,disease_disease
emesis,he,disease_symptom
b. pertussis,presence,treat_procedure_species
cough,he,disease_disease
apnea,he,disease_disease
whooping,cough,disease_symptom
rare,whooping cough,disease_gene
rare,cough,disease_gene
cyanosis,vomiting,disease_symptom
whooping cough,vomiting,disease_disease
air leak,skin incision,treat_procedure_disease
breathless,he,disease_symptom
shunting,disease,disease_treat_procedure
tpa,she,gene_gene
drainage,incision,treat_procedure_symptom
patient,ra,disease_species
operation,pandemic,disease_treat_procedure
2009,creation,treat_procedure_disease
croup,hcov nl63,gene_disease
glutaraldehyde,ctd,disease_drug
atypical,nl63,gene_disease
alphacoronavirus,hcov nl63,gene_disease
rna,ntd,gene_disease
class,interferon,gene_gene
importins,stat1,gene_gene
stat2,stat1,gene_gene
ethanol,e2,gene_drug
ifitm1,tumor,disease_gene
breast cancer,interferon gene,gene_disease
expression,ifnα,gene_treat_procedure
ifitm1,expression,treat_procedure_gene
ifitm1,ifnα,gene_gene
isgs,ifitm1,gene_gene
transmembrane,ifitm1,gene_gene
ifitm1,p21,gene_gene
ifitm,ifitm1,gene_gene
ifitm1,bax,gene_gene
type 1 interferon,ifitm1,gene_gene
class,cyclophilins,gene_gene
cmv,vaccinia virus,disease_disease
influenza a,vaccinia virus,disease_disease
2009,yellow fever virus,disease_disease
dmso,hbv,disease_drug
plasma membrane,protein,gene_gene
cathepsin l,ebola virus,disease_gene
cleaved,f0,gene_gene
bs2 antiserum,cdna,gene_gene
grid,antibody,gene_gene
gene 1,coronavirus nonstructural protein,gene_gene
endo h,tunicamycin,drug_gene
anchor,nsp4,gene_treat_procedure
replicase protein,replicase protein,gene_gene
membrane,flock house virus,disease_gene
virus,replicase complex,gene_disease
outer membrane,flock house virus,disease_gene
critical,dmvs,disease_disease
nsp10,virus,disease_gene
threonine,virus,disease_drug
type i membrane protein,furin,gene_gene
plague,emerging infectious disease,disease_disease
plague,infectious disease,disease_disease
plague,emerging disease,disease_disease
plague,disease,disease_disease
detection,disease,disease_treat_procedure
co-infections,rv,disease_disease
patient,ph1n1,disease_species
cap,hrv,disease_disease
seasonal,respiratory virus,disease_disease
disease,prevention,treat_procedure_disease
infectious disease,prevention,treat_procedure_disease
trail,hiv,disease_gene
pattern,influenza,disease_gene
h1n1,dpo primer,gene_disease
infectious,treatment,treat_procedure_disease
emerging,treatment,treat_procedure_disease
infectious disease,treatment,treat_procedure_disease
emerging infectious disease,treatment,treat_procedure_disease
change,set,gene_treat_procedure
hong kong,plant,disease_gene
community,consumption,disease_disease
public,presence,treat_procedure_disease
infection,influenza virus infection,disease_disease
human,influenza virus infection,disease_species
asymptomatic infection,influenza virus infection,disease_disease
clearance,expression,treat_procedure_treat_procedure
trachea,cdc,gene_disease
mouse,removal,treat_procedure_species
pdcs,tissue,disease_gene
deficiency,virus infection,disease_disease
surface protein,acid,drug_gene
surface protein,sialic acid,drug_gene
critical,sa,disease_disease
tlr3,tlr3,gene_gene
influenza virus,tlr4,gene_disease
influenza infection,treatment,treat_procedure_disease
ns1,influenza virus,disease_gene
expression,influenza virus infection,disease_treat_procedure
influenza virus,nlrp3,gene_disease
immunopathology,nlrp3,gene_disease
nucleus,mx1,gene_gene
influenza virus,tetherin,gene_disease
isgs,ifitm,gene_gene
mouse,laiv,drug_species
bacterial flagellin,tlr5,gene_gene
chronic,copd,disease_disease
inflammatory,copd,disease_disease
syndrome,copd,disease_disease
era,rhinovirus,disease_disease
treatment,corticosteroid,drug_treat_procedure
