object,subject,relation
cold,he,disease_disease
common cold,he,disease_disease
diabetes,renal failure,disease_disease
diabetes,esrd,disease_disease
influenza virus a,influenza pandemic,disease_disease
human,influenza pandemic,disease_species
liver,galactose,drug_disease
breast cancer,delivery,treat_procedure_disease
cd44,acid,drug_gene
receptor,fusion protein,gene_gene
ovum,splenocytes,gene_disease
infant,rsv infection,disease_species
disease,rsv infection,disease_disease
immunization,insertion,treat_procedure_treat_procedure
laiv,immunization,treat_procedure_drug
mononucleosis,she,gene_disease
headache,throat,disease_disease
headache,sore throat,disease_disease
b19,she,gene_gene
damage,covid-19,disease_gene
human,influenza virus,disease_species
swine,influenza virus,disease_species
animal,no,gene_species
infection,virus infection,disease_disease
prevention,detection,treat_procedure_treat_procedure
critical,detection,treat_procedure_disease
detection,antibody,gene_treat_procedure
detection,monoclonal antibody,drug_treat_procedure
influenza,amino acid,drug_disease
treatment,plasma exchange,treat_procedure_treat_procedure
treatment,therapeutic plasma exchange,treat_procedure_treat_procedure
disease,therapy,treat_procedure_disease
disease,antiviral therapy,treat_procedure_disease
patient,intervention,treat_procedure_species
adamantanes,pandemic,disease_drug
influenza,therapy,treat_procedure_disease
influenza,antiviral therapy,treat_procedure_disease
hydroxychloroquine,quinine,drug_drug
pr,cardiac conduction defect,disease_disease
gz02,genome,gene_drug
civet,sars cov,disease_drug
s gene,sars cov,disease_gene
right,inclusion,gene_disease
picu,he,disease_disease
abnormal,po2,drug_disease
patient,impact,gene_species
reduction,reduction,treat_procedure_treat_procedure
gpc,uspa1,gene_gene
laminin,uspa1,gene_gene
isolation,step,gene_treat_procedure
reduction,removal,treat_procedure_treat_procedure
detection,gene,gene_treat_procedure
structural analysis,infectious bronchitis virus,disease_treat_procedure
dmso,protein,gene_drug
of,condition,disease_disease
cat,fip,disease_species
granulomatous disease,fip,disease_disease
systemic granulomatous disease,fip,disease_disease
systemic disease,fip,disease_disease
virus infection,antibody,gene_disease
hong kong,pneumonia,disease_gene
disease,p0,gene_disease
sex,hi,disease_gene
enhanced,finding,symptom_disease
pattern,finding,symptom_gene
refractory shock,arrhythmia,disease_disease
kd,steroid,drug_disease
tss,steroid,drug_disease
respiratory distress,chronic medical condition,disease_disease
pain,chronic medical condition,disease_disease
conjunctivitis,she,gene_disease
emesis,chronic medical condition,disease_symptom
diarrhea,chronic medical condition,disease_disease
conjunctivitis,chronic medical condition,disease_disease
enterovirus,csf,gene_disease
norepinephrine,she,gene_drug
patient,gastrointestinal symptom,disease_species
evd,sars cov,disease_disease
mouse,weight loss,disease_gene
combination therapy,regimen,treat_procedure_treat_procedure
child,laiv,drug_species
1918,influenza pandemic,disease_disease
autoimmune disease,narcolepsy,disease_disease
autoimmune disease,vaccine,disease_disease
influenza a,vaccination,treat_procedure_disease
patient,pandemic,disease_species
encephalitis,influenza,disease_disease
patient,first aid,treat_procedure_species
patient,burn,disease_species
infection,gi,disease_disease
influenza,plan,disease_disease
seasonal influenza,plan,disease_disease
neck pain,inflammatory disorder,disease_symptom
neck pain,disorder,disease_symptom
painful,thyroid,disease_symptom
neck,neck pain,symptom_gene
sat,human leukocyte antigen,gene_disease
upper respiratory infection,sat,disease_disease
respiratory infection,sat,disease_disease
infection,sat,disease_disease
call,covid pandemic,disease_gene
patient,covid-19,disease_species
ace2,infection,disease_gene
inflammation,ace2,gene_disease
disease,diabetes,disease_disease
ibd,pandemic,disease_disease
impact,hpai,disease_gene
induction,viral,disease_treat_procedure
infection,vaccination,treat_procedure_disease
impact,h5n1,disease_gene
detection,vaccination,treat_procedure_treat_procedure
viral,vaccination,treat_procedure_disease
people,pandemic,disease_species
end,chronic infection,disease_gene
attachment,influenza virus,disease_treat_procedure
clearance,cortisol,drug_treat_procedure
od,change,treat_procedure_disease
stomach,gastroenteritis,disease_disease
phage,treatment,treat_procedure_disease
phage,damage,gene_disease
damage,treatment,treat_procedure_gene
influenza,gps,gene_disease
patient,cough,disease_species
vaccination,influenza,disease_treat_procedure
coughing,viral,disease_disease
influenza,colony,gene_disease
seasonal influenza a,virus,disease_disease
autophagy,coronaviruses,disease_gene
autophagy,expression,treat_procedure_gene
plp,autophagy,gene_drug
people,ci,drug_species
expression,angii,gene_treat_procedure
sars coronavirus,infection,disease_disease
at1r,angii,gene_gene
lysosome,viral envelope,gene_gene
cytoplasm,viral envelope,gene_gene
lysosome,envelope,gene_gene
destruction,angii,gene_treat_procedure
virus,envelope,gene_disease
virus,viral envelope,gene_disease
cytoplasm,envelope,gene_gene
respiratory distress,angii,gene_disease
ace2,cell,gene_gene
ace2 deficiency,angii,gene_disease
cell bound,sars cov,disease_gene
human,ace2,gene_species
treatment,expression,treat_procedure_treat_procedure
respiratory failure,septic shock,disease_disease
adjustment,hypertension,disease_treat_procedure
stemi,reduction,treat_procedure_disease
woman,reduction,treat_procedure_species
chemotherapy,surgery,treat_procedure_treat_procedure
preoperative chemotherapy,surgery,treat_procedure_treat_procedure
lung,haemoptysis,symptom_disease
treatment method,disease,disease_treat_procedure
surgery,chemoradiation,treat_procedure_treat_procedure
surgery,concurrent chemoradiation,treat_procedure_treat_procedure
myocarditis,covid-19,disease_disease
ace2,reduction,treat_procedure_gene
acute respiratory failure,he,disease_disease
tachycardia,tachypnoea,disease_disease
oxygen,he,disease_drug
st segment depression,ecg,gene_disease
tachypnoea,he,disease_disease
febrile,he,disease_disease
respiratory failure,he,disease_disease
cardiopulmonary resuscitation,he,disease_treat_procedure
resuscitation,he,disease_treat_procedure
febrile,she,gene_disease
renin,ace2,gene_gene
pneumonia,covid-19,disease_disease
respiratory disease,treatment,treat_procedure_disease
ace,treatment,treat_procedure_drug
pandemic,severe acute respiratory syndrome coronavirus 2,disease_disease
patient,lung lesion,disease_species
pneumonia,lu,disease_disease
bacterial pneumonia,lu,disease_disease
rare,pleural effusion,disease_gene
end,nose,disease_gene
end,blocked nose,disease_gene
covid-19,dysfunction,disease_disease
covid-19,olfactory dysfunction,disease_disease
administration,delivery,treat_procedure_treat_procedure
seasonal influenza vaccine,ph1n1,disease_disease
influenza,vaccination,treat_procedure_disease
16,azithromycin,drug_gene
sedation,he,disease_treat_procedure
h1n1,prevention,treat_procedure_disease
protein,orf3a,gene_gene
sars cov,orf3a,gene_disease
pqss,pqss,gene_gene
nsp13,helicases,gene_gene
sars cov protein,nsp13,gene_gene
aki,covid-19,disease_disease
podocytes,ace2,gene_gene
injury,aki,disease_disease
infection,syndrome,disease_disease
renal tubular acidosis,infection,disease_disease
acidosis,infection,disease_disease
end,wave,gene_gene
livestock,virus,disease_species
zanamivir,intravenous administration,treat_procedure_drug
zanamivir,oral administration,treat_procedure_drug
lung,small intestine,disease_disease
spermatogonia,tmprss2,gene_gene
orchitis,inflammation,disease_disease
blood,inflammation,disease_disease
blood,sars cov,disease_disease
1918,war,gene_disease
1918,spike,gene_disease
pneumonia,pandemic influenza,disease_disease
pattern,pandemic influenza,disease_gene
gmp,host,gene_drug
gmp,transferase,gene_drug
rig,rna,disease_gene
step,rna,disease_gene
card domain,rna helicases,gene_gene
non-structural protein nsp16,virus,disease_gene
sendai virus,induction,treat_procedure_disease
rig,sars cov protease,gene_gene
nsp3,rig,gene_gene
protein 7,tgev,disease_gene
expression,sars cov s protein,gene_treat_procedure
tgev,expression,treat_procedure_disease
tgev,presence,treat_procedure_disease
expression,sars cov protein,gene_treat_procedure
weight loss,sars cov,disease_disease
e protein,sars cov,disease_gene
myocardial ischaemia,injury,disease_disease
ischaemia,injury,disease_disease
dysfunction,cardiac dysfunction,disease_disease
renal dysfunction,dysfunction,disease_disease
dysfunction,dysfunction,disease_disease
renal dysfunction,cardiac dysfunction,disease_disease
ace2 receptor,sars cov,disease_gene
ace2,sars,disease_gene
ra,recombinant ace2 protein,gene_gene
ra,ace2 protein,gene_gene
dip,depression,disease_disease
severe,wave,gene_disease
epidemic,primary infertility,disease_disease
epidemic,infertility,disease_disease
wave,vaccine,disease_gene
infection,reduction,treat_procedure_disease
swine influenza,pandemic,disease_disease
severe,pandemic,disease_disease
acute respiratory distress syndrome,covid-19,disease_disease
respiratory distress syndrome,covid-19,disease_disease
sars,covid-19,disease_disease
distress syndrome,covid-19,disease_disease
contagious,covid-19,disease_disease
cephalosporin,fluoroquinolones,drug_drug
patient,disinfection,treat_procedure_species
interstitial pneumonia,acute respiratory illness,disease_disease
thrombocytopenia,lymphocytopenia,disease_disease
patient,hvhf,disease_species
patient,detection,treat_procedure_species
glomerulosclerosis,glomerulopathy,disease_disease
focal segmental glomerulosclerosis 6,glomerulopathy,disease_disease
receptor,podocytes,gene_gene
ace2,podocytes,gene_gene
toll,virus,disease_gene
infection,spike,gene_disease
pneumonia,presence,treat_procedure_disease
era,disease,disease_disease
era,infectious disease,disease_disease
cp,poliomyelitis,disease_disease
cp,acute poliomyelitis,disease_disease
drug,cp,disease_drug
high,infection,disease_disease
squamous metaplasia,lung,disease_disease
detected,inflammation,disease_treat_procedure
detected,chronic inflammation,disease_treat_procedure
propofol,he,disease_drug
rna,ace2,gene_disease
woman,pattern,gene_species
breathlessness,viral pneumonia,disease_disease
breathlessness,pneumonia,disease_disease
patient,nausea,disease_species
patient,diarrhoea,disease_species
patient,vomiting,disease_species
people,covid-19,disease_species
virus,pandemic virus,disease_disease
avian virus,pandemic virus,disease_disease
childhood,hemagglutinin,gene_disease
group 2,h3,drug_gene
antibody,pandemic,disease_gene
avian,pandemic,disease_disease
human,h1,gene_species
patient,pe,disease_species
vte,ma,disease_disease
patient,distress syndrome,disease_species
patient,acute respiratory distress syndrome,disease_species
patient,respiratory distress syndrome,disease_species
patient,ards,disease_species
sepsis,covid-19,disease_disease
fever,cytokine storm,disease_disease
lymphopenia,condition,disease_disease
chaperone protein,hsp70,gene_gene
inflammation,hsp70,gene_disease
receptor complex,hsp70,gene_gene
serine protease,elastase,gene_gene
mechanical ventilation,pneumonitis,disease_treat_procedure
pneumonitis,administration,treat_procedure_disease
pandemic,md,disease_disease
cytoplasm,e protein,gene_gene
inflammation,reduction,treat_procedure_disease
e gene,virus,disease_gene
pals1,e protein,gene_gene
mouse,p38 mapk,gene_species
cell surface,presence,treat_procedure_gene
virus,protein,gene_disease
virus,bronchiolitis,disease_disease
illness,bronchiolitis,disease_symptom
metapneumovirus,virus,disease_disease
metapneumovirus,respiratory virus,disease_disease
human metapneumovirus,respiratory virus,disease_disease
human metapneumovirus,virus,disease_disease
injury,bronchiolitis,disease_disease
syndrome,cytokine storm,disease_disease
covid-19,obesity,disease_disease
patient,dvt,disease_species
c reactive protein,lymphocytopenia,disease_gene
oxygen,mv,disease_drug
respiratory failure,mv,disease_disease
myalgia,cough,disease_disease
myalgia,dry cough,disease_disease
arthralgia,cough,disease_disease
diarrhea,cough,disease_disease
respiratory distress,she,gene_disease
continuous positive airway pressure,she,gene_treat_procedure
noninvasive ventilation,she,gene_treat_procedure
hypotension,she,gene_disease
systemic disease,covid-19,disease_disease
hypercoagulable state,covid-19,disease_disease
s1 subunit,rbd,disease_gene
s protein,s2 subunit,gene_gene
virion membrane,s2 subunit,gene_gene
s1,s2,gene_drug
genome,homology,gene_gene
viral genome,homology,gene_gene
community,infection,disease_disease
crp,lymphocytopenia,disease_gene
airspace disease,cxr,disease_disease
icu,his,gene_disease
azithromycin,hydroxychloroquine,drug_drug
viral respiratory illness,covid-19,disease_disease
viral illness,covid-19,disease_disease
illness,covid-19,disease_symptom
viral,covid-19,disease_disease
respiratory illness,covid-19,disease_disease
betacoronavirus,disease,disease_disease
betacoronavirus,infectious disease,disease_disease
asthma,inflammation,disease_disease
nose,presence,treat_procedure_disease
m1,drug,drug_gene
small,dysfunction,disease_gene
treatment,respiratory distress syndrome,disease_treat_procedure
treatment,acute respiratory distress syndrome,disease_treat_procedure
treatment,distress syndrome,disease_treat_procedure
diversion,covid-19,disease_treat_procedure
epidemic,panic,disease_disease
covid-19,throat infection,disease_disease
animal,virus,disease_species
cell,genome,gene_gene
rna virus,covid-19 virus,disease_disease
class,polymerase,gene_gene
end,respiratory disease,disease_gene
detected,disease,disease_treat_procedure
detected,respiratory disease,disease_treat_procedure
cut,spike protein,gene_gene
scfv,antibody,gene_gene
cell surface,igg antibody,gene_gene
cell surface,scfvs,gene_gene
infection,monolayer,drug_disease
multifunctional,peptidase,gene_gene
human,sars cov infection,disease_species
animal model,weight loss,disease_species
2009,sars cov,disease_disease
2009,hepatocytes,gene_disease
cytosol,cell,gene_gene
cd4,arm,gene_gene
th17,th1,disease_gene
reverse transcriptase,reverse primer,gene_gene
transcriptase,reverse primer,gene_gene
