,Unnamed: 0.1,subject,object,new_relation
25725,25833,brome mosaic virus,alphavirus-like superfamily,gene_gene
25728,25836,virus,envelope,gene_gene
25729,25837,child,medical condition,disease_disease
25731,25839,patient,viral infection,disease_disease
25732,25840,protein,multifunctional,gene_gene
25735,25843,patient,inflammatory bowel disease,disease_disease
25736,25844,ha1-fdc,antibody,gene_gene
25737,25845,h1n1 virus infection,person,species_species
25739,25847,nz9000,glucose,drug_drug
25741,25849,tyr161,feline infectious peritonitis virus,species_disease
25743,25851,infection,mouse,species_species
25744,25852,infection,infectious,gene_disease
25746,25854,disease,pneumovirus,disease_disease
25748,25856,inflection,public,disease_disease
25750,25858,child,person,species_species
25751,25859,virus,influenza,species_disease
25753,25861,sars-cov infection,alveolar damage,disease_disease
25754,25862,porcine,pseudorabies virus,disease_disease
25755,25863,lysine,acid,drug_drug
25757,25865,covid-19,virus,gene_disease
25758,25866,virus,cough,disease_disease
25762,25870,dog,cerebral infarction,disease_disease
25765,25873,chlamydophila psittaci,pneumonia,disease_disease
25766,25874,ang ii,lung injury,disease_disease
25768,25876,encephalitis,acute,disease_disease
25769,25877,sars-cov,mouse,species_species
25770,25878,rna,trizol,drug_drug
25771,25879,mac complex,dystrophic neurites,disease_disease
25772,25880,child,type 1 diabetes,disease_disease
25773,25881,rpifn-α,antibody,gene_gene
25775,25883,p53,cell,gene_gene
25777,25885,viral,infection,disease_disease
25778,25886,wu polyomavirus,virus,gene_disease
25780,25888,inflammatory disease,virus,gene_disease
25781,25889,wupyv,respiratory pathogen,disease_disease
25783,25891,patient,severe acute respiratory syndrome,disease_disease
25784,25892,patient,hypoxemia,disease_disease
25788,25896,chikv,virus,gene_disease
25789,25897,fs22,fs22-28,gene_gene
25793,25901,influenza virus,virus,gene_disease
25796,25904,vzv,herpes zoster,disease_disease
25797,25905,acute respiratory illness,human,species_gene
25800,25908,asthmatic,viral pneumonia,disease_disease
25801,25909,wnv,human,species_gene
25803,25911,respiratory compromise,hypoxia,disease_disease
25806,25914,influenza virus,infection,disease_disease
25808,25916,ace2,acute respiratory syndrome,disease_disease
25809,25917,pla,integral membrane protein,gene_gene
25810,25918,trp259,arginine,drug_drug
25811,25919,maize,sheep,species_species
25814,25922,infection,influenza virus,species_disease
25816,25924,coronavirus,human,species_gene
25817,25925,virus,community,disease_disease
25818,25926,rhinovirus,lower respiratory tract infection,disease_disease
25819,25927,patient,gastrointestinal bleeding,disease_disease
25820,25928,patient,fever,disease_disease
25821,25929,mhv infection,antibody,gene_gene
25824,25932,necrotic dermatitis,chronic inflammation,disease_disease
25827,25935,apobec3g,virus,gene_disease
25828,25936,influenza,respiratory infection,disease_disease
25829,25937,virus,patient,species_species
25831,25939,ili,cough,disease_disease
25834,25942,glycoprotein s,antibody,gene_gene
25837,25945,hcovs,childhood,disease_disease
25838,25946,spike protein,fusion,gene_gene
25840,25948,covid-19,acute respiratory syndrome,disease_disease
25842,25950,coronavirus e protein,fusion protein,gene_gene
25844,25952,infection,inflammation,disease_disease
25845,25953,coronavirus,virus,gene_disease
25846,25954,ss2,piglet,species_species
25847,25955,effusion,clinical deterioration,disease_disease
25849,25957,child,arrhythmia,disease_disease
25850,25958,cd147,matrix metalloproteinase,gene_gene
25855,25963,viral exacerbation,patient,species_species
25858,25966,cardiovascular disease,patient,species_species
25861,25969,hyperglycemia,infection,disease_disease
25865,25973,child,chronic disease,disease_disease
25868,25976,amino acid,critical,disease_disease
25872,25980,infection,antibody,gene_gene
25873,25981,infection,demyelination,disease_disease
25874,25982,chronic disease,virus,gene_disease
25879,25987,participant,fluorescein,drug_drug
25880,25988,hcov-nl63,croup,disease_disease
25883,25991,ebola,woman,species_species
25886,25994,yscf,plague,disease_disease
25888,25996,macaque,virus infection,disease_disease
25891,25999,ace2,receptor,gene_gene
25892,26000,prrsv,major,disease_disease
25893,26001,ata,viral,gene_disease
25896,26004,infectious salmon anaemia virus,infectious salmon anaemia,disease_disease
25898,26006,nsp15,endoribonuclease,gene_gene
25901,26009,patient,hypertension,disease_disease
25906,26014,nocodazole,dimethyl sulfoxide,drug_drug
25908,26016,disease,sudden death,disease_disease
25909,26017,human,rhesus macaque,species_disease
25910,26018,human influenza virus receptor,mouse,species_species
25913,26021,prcv-isu-1,protein 3b,gene_gene
25916,26024,cd11c,human,species_gene
25917,26025,sendai virus infection,protein,gene_gene
25919,26027,virus,adenovirus,species_disease
25920,26028,vaccine,mouse,species_species
25922,26030,porcine epidemic diarrhea virus,diarrhea,disease_disease
25924,26032,vomiting,septic shock,disease_disease
25925,26033,rna,cell,gene_gene
25927,26035,tfr1,transferrin,gene_gene
25928,26036,virus,antibody,gene_gene
25930,26038,tlr2,pneumococcal infection,disease_disease
25933,26041,cat,virus,gene_disease
25935,26043,viral co-inflection,virus,gene_disease
25941,26049,disease,oral mucositis,disease_disease
25943,26051,antibody,lyssavirus,disease_disease
25945,26053,chronic disease,human,species_gene
25947,26055,h1n1 influenza virus,2009,disease_disease
25948,26056,sars-cov orf 3a protein,antibody,gene_gene
25951,26059,ide,virus,gene_disease
25952,26060,h5n1 virus,hemagglutinin gene,gene_gene
25953,26061,obesity,patient,species_species
25954,26062,rimantadine,patient,species_species
25957,26065,virus,human,species_gene
25958,26066,virus,nonstructural protein 1,gene_gene
25961,26069,sb203580,p38,gene_gene
25964,26072,candida infection,human,species_gene
25966,26074,salmonella,major,disease_disease
25967,26075,dog,plague,disease_disease
25968,26076,s. aureus,h1n1,gene_gene
25969,26077,flavivirus,flavivirus,species_disease
25971,26079,isg20,vesicular stomatitis virus,species_disease
25972,26080,telomerase,transcriptase,gene_gene
25975,26083,child,influenza,species_disease
25979,26087,patient,acute respiratory distress syndrome,disease_disease
25980,26088,neuraminidase,sialic acid,drug_drug
25981,26089,virus,infection,disease_disease
25983,26091,adenovirus,acute respiratory infection,disease_disease
25986,26094,viral infection,child,species_species
25987,26095,bronchitis,chicken,species_species
25988,26096,green tea,tea,species_species
25990,26098,aki,patient,species_species
25991,26099,1918,h1n1,gene_gene
25993,26101,integrin-binding rgd motif,fibronectin,gene_gene
25994,26102,covid-19,patient,species_species
25996,26104,anemia,child,species_species
25997,26105,influenza,human,species_gene
25998,26106,hcv,liver cirrhosis,disease_disease
26001,26109,fever,influenza,species_disease
26002,26110,woman,men,species_species
26003,26111,bms-806,small,gene_gene
26004,26112,mouse,type,disease_disease
26005,26113,severe acute respiratory syndrome,pneumonia,disease_disease
26006,26114,cns disease,acute encephalitis,disease_disease
26008,26116,child,respiratory illness,disease_disease
26010,26118,patient,child,species_species
26012,26120,antibody,tau,gene_gene
26017,26125,influenza,human influenza,species_species
26018,26126,virus,urban,disease_disease
26019,26127,th17,inflammation,disease_disease
26020,26128,adenovirus,acute infection,disease_disease
26021,26129,patient,metastatic disease,disease_disease
26022,26130,patient,bronchiectasis,disease_disease
26025,26133,rna helicase,rev,gene_gene
26026,26134,xnt,fibrosis,disease_disease
26027,26135,sars coronavirus,spike protein,gene_gene
26029,26137,infant,bronchiolitis,disease_disease
26032,26140,inos,immune suppression,disease_disease
26034,26142,patient,weakness,disease_disease
26037,26145,infection,corticosteroid,drug_drug
26038,26146,viral co-inflection,virus,gene_disease
26041,26149,brefeldin a,ethanol,drug_drug
26043,26151,disease,child,species_species
26044,26152,virus,tissue,gene_disease
26046,26154,mouse,weight loss,disease_disease
26048,26156,pattern,tissue,gene_disease
26050,26158,patient,tamiflu,drug_drug
26052,26160,mouse,imiquimod,drug_drug
26053,26161,histamine-mediated respiratory disease,pattern,gene_gene
26054,26162,h5-2a,loop,gene_gene
26055,26163,rsv,patient,species_species
26056,26164,patient,patient,species_species
26058,26166,bronchopneumonia,hemorrhage,disease_disease
26059,26167,uris,immunosuppression,disease_disease
26063,26171,virus,mouse,species_species
26066,26174,mouse,leukemia,disease_disease
26068,26176,vlps,antibody,gene_gene
26069,26177,adenovirus,acute respiratory infection,disease_disease
26070,26178,patient,asthma,disease_disease
26072,26180,patient,lymphoma,disease_disease
26074,26182,disease,disease,disease_disease
26077,26185,acute illness,human coronavirus,species_species
26078,26186,sdd,vancomycin,drug_drug
26079,26187,sendai virus infection,protein,gene_gene
26080,26188,c-reactive protein,infection,disease_disease
26083,26191,cypa,protein,gene_gene
26087,26195,sars-cov,mouse,species_species
26088,26196,inflection,bovine coronavirus,species_species
26091,26199,leptin,obesity,disease_disease
26092,26200,patient,viral multiple infection,disease_disease
26097,26205,virus,upper respiratory symptom,disease_disease
26099,26207,chikv,human,species_gene
26100,26208,respiratory inflection,child,species_species
26105,26213,hrv,viral infection,disease_disease
26106,26214,il-13,vaccinia virus,species_disease
26107,26215,mers,human,species_gene
26108,26216,infection,lung damage,disease_disease
26110,26218,coronavirus e protein,integral membrane protein,gene_gene
26111,26219,spike,type,disease_disease
26112,26220,patient,respiratory distress,disease_disease
26113,26221,prrsv,interleukin-10,gene_gene
26115,26223,rubella virus,fever,disease_disease
26119,26227,h1n1 pandemic influenza,2009,disease_disease
26120,26228,egr1,virus,gene_disease
26122,26230,demyelination,antibody,gene_gene
26128,26236,f protein,fusion,gene_gene
26131,26239,respiratory illness,human coronavirus,species_species
26132,26240,covid-19,pandemic,disease_disease
26133,26241,influenza virus infection,human influenza,species_species
26134,26242,patient,fever,disease_disease
26137,26245,piglet,infection,disease_disease
26138,26246,nsp7,infection,disease_disease
26143,26251,patient,cardiogenic shock,disease_disease
26144,26252,patient,abdominal pain,disease_disease
26145,26253,mouse,encephalitis,disease_disease
26148,26256,apc,mouse,species_species
26149,26257,virus,mouse,species_species
26153,26261,granuloma,necrosis,disease_disease
26154,26262,prrsv,pig,species_species
26156,26264,chikungunya virus,fever,disease_disease
26158,26266,mouse,infection,disease_disease
26159,26267,camel,virus,gene_disease
26164,26272,influenza illness,influenza,species_disease
26165,26273,zbcov,coronavirus,species_disease
26166,26274,child,malnutrition,disease_disease
26167,26275,h1n1,lung,disease_disease
26168,26276,ferret,influenza-like illness,disease_disease
26169,26277,sars-cov,mouse,species_species
26173,26281,viral hemorrhagic fever,arenavirus,species_disease
26174,26282,mhv-a59,inflammatory demyelination,disease_disease
26176,26284,nosocomial infection,severe,disease_disease
26178,26286,mouse,airway hypereactivity,disease_disease
26179,26287,fusion,nsp11,gene_gene
26180,26288,yeast,pulmonary disease,disease_disease
26183,26291,salmonellosis,chicken,species_species
26186,26294,legionella,pneumonia,disease_disease
26187,26295,patient,woman,species_species
26188,26296,cd151,gene 1,gene_gene
26189,26297,smallpox,viral,gene_disease
26192,26300,gene,green,species_species
26196,26304,patient,pantoprazole,drug_drug
26199,26307,polyphenol stilbene,resveratrol,drug_drug
26200,26308,n protein,protein,gene_gene
26201,26309,nsp3,multifunctional,gene_gene
26206,26314,atypical pneumonia,human,species_gene
26209,26317,respiratory virus,acute disease,disease_disease
26213,26321,covid-19,infection,disease_disease
26214,26322,sars-cov infection,respiratory distress syndrome,disease_disease
26220,26328,injury,rat,species_species
26222,26330,gene,green,species_species
26225,26333,equine encephalitis virus,sindbis virus,disease_disease
26226,26334,cdna,rna,gene_gene
26228,26336,pdcov,piglet,species_species
26230,26338,piglet,virus,gene_disease
26233,26341,piglet,gene 7 deletion mutant,gene_gene
26235,26343,interferon,inactivated influenza virus,disease_disease
26236,26344,hbv,hepatocellular carcinoma,disease_disease
26237,26345,covid-19 virus,person,species_species
26242,26350,patient,chronic disease,disease_disease
26243,26351,influenza virus,infection,disease_disease
26244,26352,tuberculosis,infection,disease_disease
26245,26353,sars,corticosteroid,drug_drug
26246,26354,diarrhoea,depression,disease_disease
26251,26359,wu virus,virus,gene_disease
26254,26362,stat1,fibrosis,disease_disease
26255,26363,elr,thrombosis,disease_disease
26256,26364,s protein,coronavirus,species_disease
26257,26365,hyperglycemia,infection,disease_disease
26259,26367,mouse,injury,disease_disease
26263,26371,influenza virus,acute respiratory infection,disease_disease
26264,26372,covid-19,person,species_species
26265,26373,interleukin,person,species_species
26267,26375,child,high,disease_disease
26268,26376,disease,respiratory distress syndrome,disease_disease
26270,26378,bo2c11,human,species_gene
26271,26379,jev encephalitis,mouse,species_species
26272,26380,sars-cov,pig,species_species
26275,26383,cdna,rna,gene_gene
26276,26384,metalloproteinases,zinc,drug_drug
26278,26386,mouse,infection,disease_disease
26279,26387,hyperglycemia,infection,disease_disease
26284,26392,n protein,protein,gene_gene
26287,26395,virus,immunodeficiency virus,species_disease
26288,26396,sialic acid,monosaccharide,drug_drug
26295,26403,mhv-2,demyelination,disease_disease
26296,26404,parvum,calf,species_species
26297,26405,virus,human,species_gene
26298,26406,canine distemper virus,virus,gene_disease
26299,26407,infection,antibody,gene_gene
26302,26410,ifns,hepatitis,disease_disease
26303,26411,patient,coronavirus,species_disease
26304,26412,nsp11,pp1a,gene_gene
26305,26413,s protein,infection,disease_disease
26306,26414,severe anemia,malaria,disease_disease
